,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn100_tv0.10_lb315),1127.5946351472821,10.831182386929218,11.153177867230166,0.9222390758283873,1.3135438586948232,-23.630773524832826,0.45835073386603586,615.0,-4.161723846841772,-8.43335997270237,55.31123686337914
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
