date,momentum_tickers,qv_tickers
2000-01-31,QCOM;VRSN;ORCL;CTSH;GEN;BIIB;LRCX;INCY;SWKS;NTAP;AAPL;ADI;ADBE;NVDA;TER;ZBRA;TRMB;CPRT;GLW;KLAC;LH;FCX;REGN;TECH;AMAT;AES;MSI;COO;MCHP;CSCO;RMD;AMD;POOL;FDS;CCI;TXN;APH;EA;INTU;EXPD;TTWO;JBL;HD;ROP;WSM;HPQ;JKHY;MTD;RVTY;CHRW;MU;AMGN;CMCSA;SYY;IPG;MTCH;PH;NEM;MGM;ES;WMT;SNPS;DD;FICO;LIN;AJG;SYK;DLTR;MS;PTC;VRTX;CL;APA;EQT;DGX;DOV;MMM;GE;CHD;KMB;TYL;AXP;ESS;IP;CMI;IEX;MMC;ADP;INTC;RCL;OMC;WY;AVY;C;ARE;PAYX;PPG;IRM;MSFT;BA,
2000-02-29,VRSN;INCY;QCOM;BIIB;NTAP;LRCX;ORCL;CTSH;GLW;TER;ADI;GEN;AMAT;SWKS;KLAC;TECH;INTU;AMD;AAPL;AMGN;NVDA;TXN;COO;CPRT;VRTX;APH;CSCO;REGN;MCHP;ZBRA;ADBE;PTC;JKHY;AMT;EA;MSI;CCI;TRMB;RVTY;MU;AES;INTC;RMD;DGX;CDNS;WAT;LH;POOL;HD;JBL;PAYX;HPQ;FICO;FDS;CHRW;EQT;EXPD;TTWO;CMCSA;RCL;NTRS;MTCH;ES;GE;OMC;MDT;MS;AXP;MMC;IRM;DLTR;MSFT;IPG;MTD;EIX;WMT;ROP;DIS;CL;VTRS;AJG;COST;SYY;ERIE;C;FCX;MRK;ESS;APA;HRL;WSM;DECK;ARE;AIG;PG;LNT;ADP;TMO;DOV;SLB,
2000-03-31,INCY;VRSN;NTAP;REGN;FFIV;BIIB;CTSH;ORCL;LRCX;QCOM;ADI;SWKS;GLW;VRTX;KLAC;NVDA;TECH;TXN;AMAT;GEN;TER;AAPL;RVTY;ADBE;MU;MCHP;RMD;CSCO;AMD;INTC;PTC;AMGN;APH;CCI;EA;TTWO;AMT;MSI;ZBRA;TRMB;GILD;WAT;ADSK;INTU;JKHY;PAYX;MS;AES;CPRT;GS;LH;HPQ;CDNS;CHRW;FDS;FICO;SLB;JBL;MTD;PWR;MDT;POOL;HD;DGX;GE;IVZ;VLO;EXPD;COST;OMC;COO;NTRS;C;MSFT;DIS;VTRS;NEM;ESS;ERIE;EQT;AMZN;DLTR;WMT;DVN;CSGP;TMO;ES;CMCSA;DECK;JPM;IDXX;MTCH;NUE;MMC;MAA;CL;ROP;DOV;AXP;IPG,
2000-04-28,NTAP;CTSH;QCOM;ORCL;NVDA;SBAC;VRSN;AMD;REGN;ADI;LRCX;INCY;MU;AAPL;GLW;GEN;AMAT;TECH;ADBE;APH;SWKS;TXN;KLAC;CSCO;TER;BIIB;RMD;INTC;AMGN;TRMB;AMT;VRTX;FFIV;RVTY;MCHP;JBL;JKHY;CCI;TTWO;MS;PAYX;INTU;PTC;WAT;MTD;HD;CPRT;GS;ADSK;PWR;VLO;CDNS;IVZ;SBUX;MSI;GE;SLB;DIS;AES;MMC;LH;EBAY;DGX;EXPD;NTRS;MDT;AJG;EA;HOLX;^VIX;HPQ;DVN;APA;C;DOV;COO;ZBRA;WMT;EQT;COST;OMC;BBY;ES;SYY;DECK;POOL;ERIE;DLTR;CL;NEM;IRM;SCHW;AIG;EOG;MSFT;GILD;IPG;AXP;FICO;TGT,
2000-05-31,AMD;NTAP;NVDA;ORCL;CTSH;VRSN;SBAC;ADI;QCOM;REGN;INCY;TER;APH;GLW;TRMB;ADBE;AMAT;TECH;RMD;PWR;DGX;LRCX;VRTX;CSCO;TXN;SWKS;GEN;AAPL;AMT;JBL;MU;KLAC;LH;PAYX;CDNS;MCHP;MS;JKHY;EBAY;INTC;COO;IVZ;CCI;WDC;DIS;RVTY;FI;WAT;GS;ADSK;POOL;MDT;DLTR;STT;NTRS;GE;COST;IDXX;CHRW;AMGN;SLB;CPRT;AES;SBUX;HD;TTWO;C;MMC;NEM;WMT;DOV;AJG;VLO;ADP;BIIB;UHS;INTU;MGM;OMC;DVN;MSI;FICO;EQT;EOG;HPQ;EXPD;HOLX;PFE;ALB;VTRS;LUV;LHX;DECK;AVB;LLY;ESS;SYY;AIG;FDS;APA,
2000-06-30,NVDA;CTSH;NTAP;AMD;ORCL;TRMB;VRSN;SBAC;ADI;REGN;GLW;PWR;TECH;JKHY;VRTX;TER;ADBE;DGX;LH;AMAT;INCY;APH;SWKS;LRCX;MU;GEN;TXN;JBL;PAYX;KLAC;CSCO;MS;DLTR;STT;RVTY;ADSK;RMD;CCI;AMT;MCHP;QCOM;UHS;NTRS;WAT;SBUX;CPRT;MTD;AMGN;INTC;AES;IVZ;MMC;DVN;FICO;C;IDXX;FI;CB;POOL;CHRW;AJG;GS;DIS;RSG;LHX;ADP;EQT;VTRS;CDNS;GE;MGM;CTAS;BK;TROW;COF;BIIB;INTU;HPQ;TTWO;HOLX;HIG;HD;COO;ALB;AAPL;EOG;FAST;EXPD;WMT;SYK;SYY;SCHW;AIG;BRO;DOV;VLO;EBAY;MDT;APA;EG,
2000-07-31,NVDA;SBAC;NTAP;TRMB;AMD;TECH;GLW;REGN;ORCL;INCY;VRTX;VRSN;PWR;LH;DGX;ADI;JKHY;UHS;APH;BIIB;MU;AMAT;ADBE;CTSH;AMT;BLK;TER;JBL;WAT;CCI;PAYX;IVZ;MS;UNH;CSCO;HPQ;INTC;CPRT;KLAC;CB;SYK;LRCX;RVTY;HOLX;AAPL;VLO;MCHP;ADSK;RMD;SWKS;STT;TROW;AMGN;AJG;GS;TXN;SBUX;BRO;MMC;EOG;FICO;AES;NTRS;TMO;SCHW;DIS;CDNS;GEN;RSG;MDT;CHRW;DLTR;POOL;LLY;HIG;BK;PEP;MTD;EXPD;EG;INTU;APA;C;LHX;AIG;FI;GE;SLB;DVN;IDXX;BXP;CAH;EQT;COR;WBA;AVY;LEN;PFE;QCOM;AVB,
2000-08-31,SBAC;NVDA;INCY;VRTX;REGN;NTAP;DGX;LH;GLW;AMD;WAT;COR;TECH;ORCL;JKHY;PWR;BLK;TRMB;BIIB;UHS;AMT;HOLX;ADI;MU;VRSN;CCI;IVZ;HPQ;AJG;RMD;AES;JBL;CB;POOL;GILD;FAST;CSCO;AMGN;FI;CHRW;MS;APH;CTSH;CAH;ADBE;PAYX;INTC;ESS;LHX;EG;MMC;RVTY;EOG;UNH;NTRS;DIS;TMO;LMT;EQT;GS;LLY;SBUX;AVB;IDXX;VLO;BRO;MDT;AMAT;LEN;KMX;MCHP;STT;TRV;MTD;SLB;BXP;LUV;BKR;HSIC;SCHW;SYK;BBY;NVR;COO;NDSN;NOC;C;APA;DECK;INTU;TER;CNP;PEP;IT;HIG;DLTR;HST;MGM;ALB;IEX,
2000-09-29,VRTX;REGN;NVDA;DGX;SBAC;NTAP;GLW;LH;WAT;COR;ADI;PWR;TRMB;MU;AMD;ORCL;GILD;INCY;BIIB;RVTY;AES;BLK;EOG;TDY;UHS;JKHY;IVZ;CB;VRSN;INTC;ADBE;APH;POOL;TECH;DECK;AJG;JBL;RMD;APA;MS;NTRS;UNH;CAH;CHRW;AMGN;LEN;EG;GS;SWKS;PHM;CCI;STT;FAST;EQT;PAYX;DVN;AMAT;ESS;SLB;NVR;HPQ;CNP;DUK;TRV;WDC;MMC;RJF;SYK;PPL;SCHW;BKR;KMX;FI;TMO;JCI;EXC;CSCO;AVB;C;BXP;IDXX;DHI;VLO;HSIC;HIG;LMT;MCHP;MGM;NOC;BRO;DIS;HOLX;A;CTSH;WMB;LHX;AMT;LUV;CTRA;PCG,
2000-10-31,VRTX;DGX;LH;WAT;COR;NVDA;NTAP;ADBE;TDY;GLW;RVTY;EOG;REGN;CB;UHS;EG;BLK;CNP;SBAC;KMX;PAYX;DECK;AES;IVZ;STT;ADI;UNH;LEN;AJG;TECH;PPL;DVN;GILD;CAH;TMO;RJF;EQT;BKR;VLO;NTRS;BIIB;APA;DUK;HSIC;EXC;NVR;WRB;HIG;PNW;ESS;NOC;APH;JKHY;OKE;PNC;PHM;SBUX;IDXX;LUV;BRO;JBL;COF;POOL;AMD;BK;FI;NEE;LMT;SLB;MGM;AFL;MDT;TRV;C;ALL;HUM;BA;RMD;DHI;MCK;MMC;MS;D;XEL;URI;ETR;COP;WMB;AVB;AIG;PFE;ABT;L;BXP;CTRA;HST;JCI;NI;BEN;EFX,
2000-11-30,VRTX;LH;NVDA;TDY;DGX;EOG;KMX;CB;BLK;COR;DVA;RVTY;EG;NVR;ADBE;AJG;IVZ;JKHY;REGN;WRB;BIIB;CAH;LEN;TRV;PHM;LMT;UNH;NTAP;GILD;PAYX;HSIC;PPL;APH;HIG;MO;WAT;LUV;BRO;CNP;DECK;RJF;ALL;EQT;NOC;TECH;DHI;EFX;TMO;COP;CI;ABT;UHS;L;NEE;AFL;DUK;PGR;COF;OKE;ETR;BKR;MGM;JBL;ESS;GD;NTRS;AON;BA;WBA;APA;HUM;SYY;AES;D;PNC;POOL;STT;MCK;VTR;TJX;DVN;SBAC;VLO;GL;PEP;RL;SCHW;SYK;FI;NDSN;PNW;AIG;GLW;PWR;DHR;BK;SBUX;BXP;JCI;LLY,
2000-12-29,DVA;COR;LH;DGX;CAH;UHS;KMX;EOG;CB;AJG;WRB;PHM;HIG;EG;TRV;L;TDY;UNH;PPL;ETR;NVR;FI;LMT;NI;ALL;MO;GD;BLK;DRI;BA;BRO;AFL;NOC;CNP;GL;CVS;CI;DUK;LEN;CTAS;OKE;SYK;WBA;STT;KR;PAYX;TAP;AEP;PNC;NEE;PNW;LUV;SYY;BK;MCK;ABT;CMS;HSIC;EXC;EMR;PGR;D;DHI;AIG;FITB;ATO;HUM;WM;XEL;DHR;LLY;MRK;CAG;AEE;FE;EFX;BAX;PEG;J;^VIX;ADP;JKHY;MAR;ESS;TJX;NTRS;EQT;COP;MGM;POOL;ALB;MTB;HSY;KEY;SO;EVRG;STE;BRK-B;BALL;COF,
2001-01-31,DVA;LH;COR;DGX;VRTX;EOG;EG;NVR;ETR;PPL;MO;VTR;DHI;HSIC;UHS;WRB;CAH;AJG;HUM;BLK;PHM;CNP;L;OKE;NI;WM;UNH;BIIB;EXC;CB;WAT;EVRG;CMS;D;RJF;JKHY;BRO;CHRW;LEN;ALL;PNW;LMT;BA;MCK;ORLY;LUV;PEG;ATO;CI;CTRA;NOC;WBA;AEP;TAP;SYY;NEE;STE;DUK;GL;ESS;POOL;TRV;PNC;RVTY;HST;XEL;AEE;FE;PKG;GD;AFL;SJM;EQT;CVS;ADM;SO;EMR;BAX;APA;TMO;KEY;IVZ;J;JNJ;BXP;CAG;KR;LLY;AVB;MRK;HSY;MTB;SRE;EQR;BKR;SYK;RSG;PEP;BRK-B;CDNS,
2001-02-28,DVA;BIIB;COR;VRTX;LH;VTR;HSIC;MO;STE;RJF;LEN;DHI;KMX;EG;MET;DGX;OKE;PPL;NVR;MCK;L;UNH;PNC;PTC;EOG;WRB;RVTY;BLK;BRO;CDNS;CAH;ALL;IVZ;ATO;EVRG;HUM;PHM;ORLY;SBUX;MTB;TJX;ADM;SJM;WM;WAT;AJG;CMS;NI;BEN;MTD;RL;TMO;KEY;J;RF;EXC;UHS;CB;PGR;CI;ETR;CNP;BA;D;COF;CTRA;WBA;FITB;MAR;TFC;TRV;EXPD;GL;CSX;LUV;BAX;SYY;FICO;ESS;CCL;BDX;HST;NDSN;EA;PAYX;NEE;EMR;STZ;POOL;BALL;HSY;WELL;TAP;CVS;KR;JCI;CHD;BK;MMM;LMT,
2001-03-30,DVA;NVR;VTR;HUM;LH;COR;BIIB;WRB;STE;RL;PPL;LEN;EG;MO;KMX;DHI;RMD;MCK;J;UHS;ROL;NI;RJF;BLK;BRO;HSIC;L;EVRG;PHM;MET;UNH;FCX;ALL;EXC;LMT;WBA;OKE;CNP;MTB;CSX;BA;EA;POOL;SYK;DGX;CAH;D;AJG;SJM;HST;FICO;DUK;ETR;BEN;TMO;EOG;BAX;CDNS;AEP;BALL;ETN;SBUX;IVZ;RF;SWK;TJX;CMS;NEE;ORLY;XEL;AME;EXPD;CB;LUV;CVS;ESS;MMM;PNC;PNW;DHR;WELL;ADM;ATO;CI;KEY;GL;DOC;PKG;YUM;UNP;RVTY;SYY;DRI;AVB;RTX;MHK;WAT;GILD;BDX;PEG,
2001-04-30,DVA;NVR;VTR;KMX;WRB;HSIC;EG;LEN;PPL;L;HUM;PHM;DHI;ALL;MO;J;RL;TJX;NI;AEP;CNP;EXC;COR;MTB;STE;OKE;XEL;CVS;CSX;LH;GL;D;SO;DUK;POOL;RMD;TSN;CCL;DRI;EQT;^VIX;VTRS;ORLY;FCX;HSY;LMT;TFC;WM;RF;STZ;UNP;SJM;YUM;MET;LOW;EVRG;PNC;SWK;ETR;ETN;KEY;ADM;WELL;SRE;EA;LUV;UNH;CAH;BA;CMS;WBA;PNW;RTX;AME;WAB;ROL;SYY;SNPS;MAS;NOC;CB;BAX;CHRW;CMI;CPRT;BALL;BRO;MCK;HST;DTE;TGT;CAT;AJG;GPC;FICO;COO;FITB;BDX;NEE;PGR,
2001-05-31,NVR;KMX;DVA;HSIC;L;MO;VTR;STE;PPL;TJX;RMD;PHM;J;DHI;BRO;SNPS;PGR;ADSK;LEN;CPRT;RL;VLO;YUM;WRB;EVRG;ORLY;FCX;OKE;DRI;TTWO;NI;EXC;RF;SO;TSN;EG;MTB;ALL;UNH;NVDA;CCL;CAT;LOW;SRE;COR;CTRA;ROP;SJM;AEP;TFC;OXY;ETN;CNP;D;HON;GL;FICO;CVS;EQT;DUK;SWK;ROST;MCO;SYY;WBA;XEL;CSX;LH;MET;AZO;GPC;EA;ETR;EOG;HUM;PEG;WAB;GD;PPG;AME;WELL;CMCSA;EFX;TGT;NUE;KEY;PH;CAH;GEN;CHD;SYK;BALL;WST;RTX;STZ;WM;DTE;MMM;BA;HSY,
2001-06-29,KMX;DVA;NVR;VTR;HSIC;J;PPL;TJX;STE;FCX;MO;COR;PGR;L;WRB;ETN;FICO;EG;ROST;ORLY;MTB;CTRA;ADM;DRI;CSX;YUM;RMD;HRL;SNPS;ALL;AZO;TTWO;RF;CAT;SRE;STZ;BRO;PEG;LOW;SWK;AEP;GWW;CPRT;WM;TGT;UNP;OXY;BIIB;VLO;GPC;SYY;ETR;MKC;HSY;COO;CHD;EXC;RL;CCL;NUE;TSN;LEN;DOC;PH;WELL;EFX;DD;CVS;LMT;JBHT;SJM;NSC;GEN;BALL;GL;TFC;RTX;DHI;PKG;MCK;EXPD;PPG;GIS;FITB;DTE;CAH;OKE;SO;WST;MHK;FE;MCO;EQT;NI;D;ROP;PHM;WY;SYK;JKHY,
2001-07-31,KMX;DVA;VTR;FICO;CPRT;ORLY;NVR;SWK;HSIC;WM;ROST;GPC;CAT;MO;AZO;STE;CSX;LOW;PGR;ETN;RMD;NUE;RL;MHK;GWW;J;DHI;ADM;STZ;MTB;L;WELL;BALL;RSG;HRL;PKG;JBHT;PCAR;EG;AOS;GL;ADSK;TTWO;RF;MKC;TJX;IFF;WAB;JKHY;AME;YUM;UNP;TSCO;LEN;NSC;KLAC;WY;DD;COO;LRCX;UDR;MAS;TGT;VMC;EFX;BDX;CMI;ROL;DRI;PPG;SRE;CHD;PPL;EXPD;STLD;MAR;SPG;BRO;MCO;PHM;HAS;O;MMM;EMN;PNR;MLM;APD;ALL;LH;IP;ROK;PSA;DOC;PH;CL;LIN;SYK;DGX;BAX;TT,
2001-08-31,KMX;VTR;TSCO;FICO;MHK;ORLY;DVA;CPRT;EW;JBHT;RMD;ADSK;IFF;STZ;KLAC;WSM;AZO;NVR;SWK;ROST;LRCX;CSX;GPC;DHI;LOW;TPR;CAT;SNPS;MTB;UDR;HAS;POOL;ETN;WELL;YUM;WM;AME;RSG;BRO;HRL;WAB;MAS;STE;FCX;BALL;TTWO;NUE;NSC;HSIC;PCAR;CCL;RF;PKG;PGR;NEM;NVDA;BKNG;COO;TGT;DGX;SO;LEN;HBAN;PSA;CPT;WY;OXY;SPG;MKC;BBY;BAC;HST;DRI;GEN;ERIE;LIN;J;DOC;IRM;MCK;CHD;O;TJX;HUBB;MCHP;MCO;PPG;COR;GWW;SRE;MTCH;MO;EQR;MAA;NKE;TYL;UHS;WST;PNR;FITB,
2001-09-28,KMX;VTR;TSCO;BKNG;FICO;TTWO;LOW;NVR;WSM;BBY;DVA;MHK;JBHT;ROST;AZO;EBAY;STZ;RMD;KLAC;LRCX;GPC;FCX;SWK;IFF;BAC;GILD;COO;TYL;EW;ORLY;WELL;PSA;ADSK;UDR;VTRS;MTB;ERIE;NVDA;POOL;TPR;CPRT;NUE;HSIC;EA;HAS;URI;CCL;REGN;DHI;CRL;ETN;BRO;CSX;TJX;AME;MAS;STE;NEM;WY;WAB;HRL;HBAN;CAT;NSC;SPG;RF;USB;J;LIN;BALL;PGR;MCHP;LII;BSX;ROP;MCO;STLD;CPT;PNR;HD;MO;PPG;OXY;SNPS;MTCH;DOC;EFX;RCL;O;FRT;FITB;AON;SO;PCAR;LEN;RSG;IRM;COR;BAX;REG,
2001-10-31,KMX;BKNG;TSCO;TYL;VTR;AZO;ROST;BBY;WELL;BSX;LOW;BRO;NVDA;STZ;CPRT;WSM;J;ERIE;HAS;PNR;MHK;ADSK;GILD;EBAY;PSA;NOC;DOC;URI;EW;VTRS;UDR;LMT;GEN;IT;MCO;PGR;RMD;GPC;EFX;BAC;COR;BALL;NEM;AON;IFF;HRL;SO;YUM;CRL;COO;MKC;ORLY;DRI;SWK;TJX;NVR;MAA;CSX;O;LII;FCX;LRCX;GD;MSFT;FE;DVA;BAX;DTE;FRT;WDC;FICO;ETN;MCHP;NUE;ODFL;IRM;CLX;STE;NSC;SRE;CHD;HUBB;SPG;IBM;K;KIM;CPT;MCK;MO;GWW;ACGL;FAST;ED;REG;ROP;^VIX;HBAN;VZ;MTB;HSIC,
2001-11-30,KMX;AZO;TYL;VTR;TSCO;GILD;NVDA;BRO;BKNG;CPRT;ACGL;BALL;VTRS;GPN;NEM;PGR;DRI;ERIE;ROST;WRB;WELL;HAS;NVR;YUM;SJM;AJG;J;MHK;^VIX;EW;LOW;SO;LMT;IFF;GPC;RMD;EA;UDR;TTWO;BSX;PSA;EFX;HRL;DOC;JNJ;PKG;HOLX;COR;PCG;ORLY;FE;MCO;DGX;STZ;CSX;STE;COO;CRL;GWW;K;IDXX;PNR;LH;MKC;LHX;FRT;SYK;FICO;SWK;ABT;GD;ODFL;OXY;DHI;KIM;GIS;DTE;MAA;ED;IT;INTU;SRE;AON;CLX;O;BBY;GEN;PG;LIN;WEC;BAC;ARE;ROP;CHD;XEL;EQT;REG;NOC;EG;SPG,
2001-12-31,KMX;FFIV;AZO;TYL;NVDA;TSCO;GILD;CPRT;HOLX;GPN;ORLY;BALL;BBY;BSX;EBAY;LOW;VTR;BKNG;VTRS;BRO;MHK;ACGL;PGR;IFF;FICO;MCHP;DRI;SWKS;SJM;ERIE;WELL;DHI;AJG;PSA;WSM;EFX;NKE;GWW;HSIC;URI;CRL;PNR;GEN;PCG;DVA;LHX;BIIB;DOC;ROST;UDR;APH;GPC;ISRG;RMD;PCAR;MCO;MAA;FE;SO;KLAC;HAS;CHD;NVR;UNH;KIM;JBL;YUM;WRB;LMT;BAC;LIN;CAG;JNJ;PKG;O;MCK;IDXX;SPG;FRT;J;EA;GD;ODFL;CPT;DTE;TTWO;STZ;HRL;DD;SWK;TJX;WM;POOL;APD;EQR;TECH;EW;EG;PHM;DGX,
2002-01-31,FFIV;TYL;KMX;BKNG;AZO;TSCO;HOLX;BBY;NVDA;MHK;ORLY;GILD;GPN;EBAY;ISRG;CPRT;IT;ROST;BIIB;EQIX;BRO;ACGL;GEN;PGR;DLTR;DGX;LOW;BALL;APH;FICO;VTR;DHI;EW;JBHT;MCHP;WSM;MCO;PCG;DVA;GWW;DRI;PCAR;VTRS;ZBRA;INTU;STE;NKE;PNR;IFF;CRL;SWK;GPC;MCK;WDC;URI;RMD;IDXX;ROP;RVTY;HRL;JNJ;SJM;TPR;ERIE;LH;SNPS;PSA;CAG;INCY;FE;COR;EFX;ROK;TECH;LMT;JCI;GD;PKG;YUM;HAS;SWKS;AJG;FI;ODFL;LHX;PG;CSGP;IBM;WELL;CHD;NTAP;POOL;CLX;SO;IEX;STZ;UDR;MAA;MNST;TJX,
2002-02-28,FFIV;TYL;HOLX;TSCO;PCG;AZO;KMX;EQIX;ROST;GILD;MHK;BKNG;NVDA;BALL;BRO;WSM;GPN;ACGL;JBHT;TPR;DHI;LOW;NKE;DLTR;EIX;CPRT;DECK;IT;STZ;DRI;ODFL;VTR;PSA;DVA;HAS;MCK;IFF;BSX;LMT;GWW;NSC;ORLY;BBY;EW;PG;POOL;ISRG;FRT;PCAR;IRM;HUM;TJX;ERIE;GEN;MCHP;GPC;HRL;GIS;TTWO;FICO;CLX;SHW;AJG;COST;SWK;PKG;PGR;FDX;WELL;CSGP;INTU;EFX;FE;ADM;LHX;SJM;WRB;VTRS;YUM;REG;LEN;MNST;NEM;ABT;BIIB;CAG;NVR;CRL;EXPD;WDC;HBAN;K;PNR;BLK;ROP;CSCO;JNJ;CDNS;AOS;ZBRA,
2002-03-28,TSCO;HOLX;MHK;AZO;KMX;PCG;DHI;BALL;BRO;FFIV;NVR;ACGL;TYL;VTR;EFX;ROST;PCAR;DRI;LMT;ISRG;FDX;LEN;WRB;EIX;STZ;HUM;PSA;GWW;K;SWK;SJM;TPR;AJG;ORLY;UNH;AOS;YUM;NKE;ADSK;WSM;PG;GPC;DECK;GILD;MCHP;MNST;AME;BSX;FRT;IT;CLX;LOW;DLTR;WELL;IFF;POOL;DE;FE;JNJ;COR;HBAN;SHW;FICO;HRL;REG;PHM;BLK;PGR;MAS;NOC;MKC;SNA;EW;ODFL;HSY;DVA;SPG;IRM;JBHT;CHD;O;MOS;WDC;CB;PKG;LH;STE;WMT;GPN;ERIE;TAP;ECL;CAG;BDX;DGX;DOC;MTCH;SO;LIN;FI,
2002-04-30,AXON;TSCO;HOLX;TYL;BALL;NVR;PCG;GEN;WDC;NTAP;MHK;AZO;KMX;LMT;BRO;DHI;FIS;AOS;JBHT;ACGL;FDX;DRI;IT;ROK;NOC;WRB;IFF;PCAR;ROST;PG;LII;MCHP;MOS;EIX;WTW;NEM;BSX;STZ;HSIC;HUM;TSN;POOL;FCX;LHX;VTR;SHW;PNR;GWW;FFIV;SJM;BLK;SNA;TPR;PSA;TAP;WELL;DECK;YUM;MDLZ;EFX;ADSK;DVA;FRT;PKG;NKE;MNST;GPN;CLX;GD;AME;PGR;STLD;VLO;ALB;HBAN;ODFL;LIN;NUE;CAG;ZBRA;LH;APA;JNJ;FDS;MKC;GILD;FAST;O;WSM;CHRW;GPC;IEX;LEN;ARE;AJG;DOC;UNH;CHD;DLTR;CMI,
2002-05-31,AXON;HOLX;TSCO;NVR;TYL;KMX;BALL;WTW;WDC;ACGL;HUM;AOS;ROST;PCG;LMT;LII;NOC;AZO;WRB;NEM;WSM;MHK;FCX;ALB;DHI;STZ;DLTR;ACN;NTAP;TDY;PNR;STLD;ROK;BRO;YUM;TSN;SHW;J;MCO;TPR;UNH;TAP;PSA;DGX;GEN;BSX;ZBRA;FRT;MDLZ;HSIC;TJX;AVY;PG;MGM;LIN;AMZN;COR;VTR;PHM;PGR;GWW;AJG;CLX;MO;KO;EIX;AME;ODFL;DRI;FIS;DECK;SO;FAST;ETR;DHR;ERIE;K;SJM;AAPL;OKE;LEN;ZBH;APA;FDX;NUE;EOG;O;SPG;WEC;REG;TTWO;GD;SBUX;ATO;POOL;MCHP;MKC;APD;WELL;VLO,
2002-06-28,HOLX;TSCO;WSM;AXON;NVR;AMZN;AZO;AOS;GEN;DLTR;ACGL;LII;TYL;KMX;WTW;FCX;BALL;LMT;DHI;MHK;ALB;BRO;NOC;WRB;TPR;PHM;TSN;NEM;ROST;BSX;YUM;SHW;TAP;MCO;HSIC;TTWO;BG;MCHP;NUE;ACN;DGX;ROK;STLD;LEN;PGR;DRI;FDX;FIS;UNH;PCG;MDLZ;TDY;STZ;EIX;CHD;AJG;AAPL;MGM;ZBH;AVY;SNA;SBUX;IDXX;MTCH;LHX;FDS;WDC;J;HUBB;GWW;PCAR;MO;COR;APA;LOW;SJM;HUM;DOC;PNR;GD;OKE;ODFL;TT;EOG;CLX;O;IT;FRT;MKC;INTU;MOS;ZBRA;TKO;GRMN;SO;APD;GILD;FAST;RJF;IPG,
2002-07-31,TSCO;TTWO;HOLX;WSM;CTSH;AMZN;JBHT;NVR;TPR;AOS;DLTR;RCL;LII;DHI;TYL;PHM;GEN;LEN;ALB;NTAP;ACGL;MHK;KMX;FCX;PNR;SBUX;NUE;LMT;HST;NSC;STLD;EA;YUM;APA;WDC;MGM;FDX;DVN;ROK;BALL;LOW;STZ;MCHP;EXPD;AXON;UNP;AME;SPG;RTX;BA;AZO;DHR;PPG;SNA;TT;BSX;MOS;TSN;DRI;MAS;SJM;PH;UNH;SNPS;FAST;FRT;EOG;POOL;EMN;TAP;ACN;WY;WTW;TXT;MMM;GRMN;MCO;PCAR;O;AVY;DE;ROST;HON;KLAC;SHW;APD;OKE;LIN;FIS;PLD;REG;DGX;WST;AXP;INTU;PG;ZBRA;IP;ECL;ROL,
