,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn25_tv0.10_lb252),1046.590235235971,10.54152344108521,11.139889091232995,0.899838167321205,1.2510206314583758,-23.39618920416222,0.4505658314307808,794.0,-10.334287262618576,-9.112683486059458,55.33685389662346
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
