date,momentum_tickers,qv_tickers
2001-02-28,VRTX;LH;NVDA;SBAC;DGX;REGN;BIIB;COR;NTAP;INCY;NVR;UHS;WAT;BLK;JKHY;IVZ;ORCL;DVA;AMD;RMD;HSIC;RVTY;EG;ADI;LEN,
2001-03-30,COR;LH;REGN;VRTX;DGX;NVR;SBAC;UHS;EG;BIIB;WAT;DVA;EOG;NVDA;HSIC;UNH;JKHY;CB;RMD;LEN;WRB;BLK;POOL;EXC;PPL,
2001-04-30,NVR;COR;LH;KMX;EG;DGX;HSIC;NVDA;VTR;DVA;UHS;LEN;EOG;CB;WRB;UNH;MO;EQT;VRTX;CNP;BLK;RMD;CAH;PPL;L,
2001-05-31,KMX;NVDA;LH;NVR;DVA;DGX;VTR;COR;HSIC;LEN;EOG;MO;BRO;DHI;PHM;RMD;EG;WRB;REGN;PPL;L;UNH;EQT;CNP;J,
2001-06-29,KMX;DVA;COR;NVR;DGX;LH;VTR;L;NVDA;PPL;WRB;CAH;MO;EG;J;EOG;NI;PHM;BRO;HSIC;CB;PGR;CNP;LMT;LEN,
2001-07-31,DVA;KMX;VTR;COR;DGX;LH;NVR;PPL;L;MO;FICO;DHI;CAH;EG;WM;HSIC;BRO;NVDA;UNH;PHM;WELL;ETR;J;BIIB;ORLY,
2001-08-31,DVA;KMX;VTR;COR;NVR;LH;ORLY;STE;DHI;BRO;LEN;HSIC;DGX;EG;FICO;MCK;CSX;EA;AZO;BIIB;MO;WM;UNH;PPL;L,
2001-09-28,KMX;DVA;VTR;BIIB;NVR;STE;RMD;LH;MCK;COR;LEN;DHI;FICO;ORLY;BRO;HUM;HSIC;EG;EA;GILD;PPL;WRB;TTWO;DGX;WELL,
2001-10-31,KMX;VTR;DVA;NVR;WRB;HUM;HSIC;COR;BRO;EG;ORLY;AZO;LH;STE;J;VTRS;MO;DHI;LEN;LMT;MCK;RMD;BALL;TJX;CPRT,
2001-11-30,KMX;VTR;DVA;NVR;AZO;BRO;STE;HSIC;CPRT;WRB;YUM;TJX;ROST;ORLY;PGR;RMD;MO;J;SJM;BALL;DHI;TSCO;DRI;COR;GILD,
2001-12-31,KMX;DVA;VTR;AZO;NVR;HSIC;WRB;CPRT;ORLY;BRO;STE;TSCO;BALL;TJX;DHI;PGR;J;SJM;ADM;LOW;FICO;MHK;ROST;EG;EFX,
2002-01-31,KMX;DVA;TSCO;AZO;VTR;TYL;ORLY;MHK;CPRT;NVR;ROST;FICO;DHI;BALL;SWK;GPC;HSIC;LOW;GWW;PGR;PCAR;JBHT;BRO;TJX;ADM,
2002-02-28,KMX;TSCO;NVR;MHK;TPR;AZO;VTR;ROST;BALL;DHI;CPRT;HOLX;WSM;ORLY;DVA;BRO;HSIC;LOW;JBHT;TYL;SWK;GWW;GEN;FICO;IFF,
2002-03-28,KMX;TSCO;VTR;NVR;MHK;WSM;AZO;DHI;BALL;ROST;LOW;FICO;TPR;BRO;GILD;SWK;STZ;TYL;EW;FCX;BBY;HOLX;DVA;KLAC;GPC,
2002-04-30,KMX;TSCO;BKNG;TYL;BBY;NVDA;NVR;HOLX;VTR;WSM;GEN;MHK;AZO;TPR;WDC;KLAC;BALL;URI;ROST;FICO;TTWO;PNR;LRCX;LOW;GILD,
2002-05-31,KMX;TSCO;NVR;AZO;TYL;HOLX;BALL;TTWO;MHK;VTR;WSM;BRO;AOS;GPN;GILD;ACGL;ROST;TPR;NEM;PNR;YUM;DRI;STZ;FICO;DHI,
2002-06-28,KMX;TSCO;TYL;AZO;HOLX;NVR;WSM;TTWO;BALL;MHK;GILD;ROST;GPN;NEM;STZ;PGR;BRO;DHI;ACGL;VTR;DRI;MCO;PNR;BBY;BSX,
2002-07-31,TSCO;TYL;HOLX;AZO;KMX;MHK;ROST;BRO;WSM;TPR;LMT;JBHT;BALL;PGR;DLTR;DHI;NVR;PNR;MCO;DGX;GILD;ACGL;VTR;STZ;LII,
2002-08-30,TSCO;TYL;AZO;BSX;BALL;HOLX;LMT;ACGL;^VIX;STZ;ODFL;VTR;FFIV;LII;PG;ROST;ERIE;MCO;FRT;AOS;CRL;TPR;CTSH;SPG;KMX,
2002-09-30,TSCO;AZO;BALL;AOS;HOLX;ACGL;BSX;LMT;NVR;VTR;UNH;MHK;^VIX;LII;ROST;DHI;MCO;STZ;SJM;BRO;FRT;LEN;PG;REG;NOC,
2002-10-31,TSCO;BALL;AZO;BSX;WTW;NVR;ODFL;^VIX;HOLX;TYL;LMT;ACGL;AOS;TTWO;NOC;HSIC;BRO;UNH;PG;FRT;GEN;ROST;NEM;MCO;SJM,
2002-11-29,TSCO;ODFL;BSX;HOLX;NVR;BALL;ROST;WDC;AZO;WTW;ACGL;TYL;GEN;AMZN;INTU;TPR;LMT;MCO;CHD;LII;CTSH;ZBH;IDXX;TAP;ZBRA,
2002-12-31,TSCO;HOLX;WDC;AMZN;BSX;NVR;GEN;ODFL;TPR;BALL;ACGL;CTSH;AZO;WSM;ROST;AOS;BRO;WTW;ALB;WRB;BG;LII;SJM;MHK;INTU,
2003-01-31,TSCO;CTSH;TTWO;AMZN;TPR;WDC;ODFL;WSM;HOLX;NVR;JBHT;GEN;BSX;GRMN;ACGL;BALL;AOS;ROL;RCL;FCX;PHM;SJM;LII;FICO;ZBRA,
2003-02-28,AMZN;ODFL;TSCO;WDC;TPR;NVR;CTSH;FCX;WSM;JBHT;ROL;RCL;BSX;GRMN;GEN;BALL;ROK;AOS;LEN;TTWO;PHM;FICO;BG;LII;EBAY,
2003-03-31,ODFL;TSCO;TPR;CTSH;GRMN;NVR;AMZN;WDC;ROL;APA;BSX;BALL;LII;LEN;AOS;TTWO;DVN;ROK;JBHT;FRT;PHM;EXPD;SBUX;NEM;BG,
2003-04-30,ODFL;AMZN;TSCO;TPR;BSX;ROL;NVR;ZBH;GRMN;HAL;BALL;CTSH;LII;FRT;WDC;AOS;STE;CNC;ELV;NEM;TTWO;SPG;AFL;ACGL;O,
2003-05-30,ODFL;TSCO;GRMN;AMZN;BSX;ROL;TPR;ALGN;HAL;TRMB;EBAY;CNC;BG;CTSH;LII;IDXX;BALL;NVR;WDC;WRB;PGR;AMT;ACGL;ZBH;FICO,
2003-06-30,ODFL;GRMN;ALGN;AMZN;TSCO;BSX;WDC;TPR;TRMB;CNC;EBAY;AMT;CTSH;AES;BG;JBHT;ROL;CSGP;FCX;VTRS;HAL;MCO;FRT;AOS;ACGL,
2003-07-31,AMZN;ALGN;BSX;ODFL;WDC;TPR;AMT;EBAY;TSCO;CTSH;VTRS;GRMN;CNC;GILD;LEN;PCAR;CCI;TRMB;TTWO;COO;JBHT;ZBRA;FCX;FRT;ROL,
2003-08-29,ALGN;ODFL;BSX;AMZN;EBAY;CTSH;TSCO;GILD;VTRS;AMT;AKAM;TPR;PCAR;JBHT;CNC;GRMN;CCI;TRMB;WDC;DECK;VRSN;FCX;FFIV;SNPS;EA,
2003-09-30,ODFL;AMT;ALGN;CTSH;WDC;AMZN;TSCO;CCI;SBAC;TPR;AKAM;BSX;NFLX;PCAR;EBAY;DECK;GILD;JBHT;GLW;NTAP;VTRS;ORCL;FFIV;GEN;GRMN,
2003-10-31,ALGN;AMT;AMZN;WDC;AKAM;DECK;CCI;AXON;ODFL;GLW;FFIV;PWR;SBAC;CTSH;VRSN;TPR;BSX;NFLX;GRMN;BKNG;TTWO;VTRS;TSCO;ON;FCX,
2003-11-28,AXON;AKAM;GLW;ALGN;CCI;AMT;NFLX;AES;PWR;AMZN;TPR;NTAP;WDC;SWKS;DECK;ODFL;TSCO;ADBE;FCX;SBAC;VRSN;PCG;GRMN;XEL;BKNG,
2003-12-31,AKAM;AXON;ALGN;GLW;CCI;AMT;DECK;NFLX;ON;AMZN;WMB;AES;EQIX;RVTY;FCX;PWR;ODFL;GRMN;LRCX;TPR;WDC;BBY;TSCO;BSX;PCAR,
2004-01-30,AXON;AKAM;AMT;GLW;NFLX;ON;ALGN;CCI;DECK;WMB;SBAC;TRMB;AES;LRCX;PWR;RVTY;FFIV;FCX;VRSN;AMZN;TPR;GRMN;AMD;ODFL;TER,
2004-02-27,AXON;AKAM;SBAC;ALGN;AMT;AES;WMB;NFLX;DECK;GLW;ON;CCI;EQIX;RVTY;URI;FFIV;PWR;FCX;TRMB;GRMN;AMZN;A;PCG;CSGP;VTR,
2004-03-31,AXON;AKAM;DECK;NFLX;SBAC;ALGN;AES;ON;WMB;CCI;AMT;MNST;WYNN;GLW;FCX;DHI;RVTY;EQIX;TPR;TRMB;VTR;FFIV;PHM;PWR;LEN,
2004-04-30,AXON;SBAC;AKAM;DECK;ALGN;NFLX;EQIX;ON;WMB;MNST;GLW;CCI;AMT;FFIV;DHI;BKNG;AES;TRMB;RCL;WYNN;RVTY;VTR;AMD;COF;TPR,
2004-05-28,AXON;EQIX;AKAM;SBAC;DECK;ALGN;NFLX;CCI;ON;MNST;BKNG;WMB;WYNN;AMD;CME;GLW;RCL;TPR;CMI;RVTY;AES;TYL;TRMB;AMT;JBHT,
2004-06-30,AXON;AKAM;EQIX;MNST;SBAC;DECK;NFLX;ON;ALGN;CCI;BKNG;WMB;CPRT;AMT;RCL;CME;HOLX;AMD;WYNN;AES;JBHT;ADSK;CMI;TYL;TPR,
2004-07-30,AXON;AKAM;EQIX;DECK;MNST;ON;NFLX;CPRT;SBAC;ALGN;CME;RCL;JBHT;AMT;ADSK;TSN;BKNG;HOLX;CMI;AES;WYNN;TYL;CCI;INCY;JCI,
2004-08-31,AXON;EQIX;AKAM;MNST;DECK;SBAC;CTSH;STLD;CPRT;ADSK;CMI;TYL;RCL;ON;CME;GLW;QCOM;HOLX;JBHT;COO;AAPL;VTR;TXT;VLO;WYNN,
2004-09-30,AXON;MNST;DECK;EQIX;AKAM;ADSK;CTSH;CPRT;STLD;QCOM;CME;GEN;WYNN;AAPL;POOL;MOS;VTR;CMI;TYL;RCL;MSI;FAST;VLO;PHM;COO,
2004-10-29,AXON;MNST;DECK;EQIX;ADSK;AKAM;WYNN;STLD;GEN;MOS;CTSH;SBAC;CME;VLO;QCOM;CMI;CPRT;TPL;AAPL;ODFL;TRMB;AMD;MSI;JBHT;COO,
2004-11-30,AXON;MNST;DECK;ADSK;AKAM;WYNN;EQIX;AAPL;GEN;CME;AMD;VLO;SBAC;STLD;CTSH;QCOM;FFIV;CPRT;MOS;INCY;VRSN;TPL;COO;SBUX;ISRG,
2004-12-31,AXON;MNST;DECK;ADSK;WYNN;SBAC;CME;AAPL;INCY;AKAM;CPRT;ISRG;VRSN;FFIV;MOS;STLD;GEN;VLO;EBAY;QCOM;EQIX;AMD;CTSH;SBUX;TDY,
2005-01-31,AXON;MNST;ADSK;DECK;WYNN;CME;AAPL;AKAM;SBAC;TPL;VRSN;FFIV;MOS;VLO;STLD;EQIX;ISRG;CPRT;NUE;CTSH;PNR;SBUX;EBAY;INCY;TRMB,
2005-02-28,MNST;AXON;AAPL;CME;ADSK;WYNN;DECK;MOS;VLO;HOLX;TRMB;ISRG;TPL;PNR;EQIX;SBAC;AKAM;NUE;BG;MGM;ROK;FFIV;CNC;STLD;TDY,
2005-03-31,MNST;AAPL;VLO;ISRG;CME;WYNN;SBAC;TPL;ADSK;HOLX;DECK;MOS;CNC;NUE;EOG;CPRT;STLD;FFIV;CTRA;CTSH;AXON;MGM;WMB;OXY;COP,
2005-04-29,MNST;AAPL;VLO;TPL;ISRG;CME;SBAC;ADSK;WYNN;EOG;NUE;CNC;CTSH;FFIV;WMB;CTRA;MGM;MOH;HOLX;OXY;AES;COP;HAL;PNR;DVN,
2005-05-31,MNST;AAPL;TPL;VLO;ADSK;ISRG;CME;EOG;HOLX;SBAC;NUE;CNC;PNR;WMB;EIX;MGM;HSY;WYNN;MOH;NDAQ;PHM;BG;COP;DVN;AES,
2005-06-30,MNST;AAPL;TPL;ISRG;ADSK;CME;SBAC;VLO;EOG;CTSH;CNC;WMB;NDAQ;VRSN;HOLX;NRG;ADBE;STZ;TRMB;MGM;CI;ROK;HUM;NUE;OXY,
2005-07-29,MNST;SBAC;CME;TPL;ISRG;AAPL;VLO;EOG;CNC;NDAQ;ADSK;HUM;CTSH;WMB;HOLX;AES;AMT;STZ;CI;VRTX;NVR;DVN;MGM;TDY;VRSN,
2005-08-31,MNST;ISRG;SBAC;AAPL;NDAQ;TPL;HUM;VLO;CME;EOG;CTSH;HOLX;ADSK;TDY;WMB;NVR;HAL;MGM;NRG;PHM;DHI;NUE;PWR;CMS;WDC,
2005-09-30,MNST;ISRG;SBAC;VLO;NDAQ;AAPL;HUM;TPL;CME;EOG;HOLX;PWR;ADSK;HAL;CTSH;TDY;DVN;VRTX;WMB;NVR;OXY;EIX;NRG;CMS;COP,
2005-10-31,ISRG;MNST;NDAQ;SBAC;AAPL;VLO;HUM;CBRE;HOLX;EOG;CME;VRTX;HAL;ADSK;TPL;PWR;WMB;GRMN;DVN;EIX;NVDA;NRG;UNH;CTSH;MGM,
2005-11-30,NDAQ;MNST;ISRG;AAPL;VLO;CME;HOLX;SBAC;CBRE;VRTX;HUM;ADSK;EOG;NVDA;CRM;FFIV;HAL;CCI;GPN;AMD;CI;TPL;WMB;UNH;BEN,
2005-12-30,NDAQ;MNST;ISRG;GOOG;GOOGL;AAPL;HOLX;SBAC;VLO;CBRE;NVDA;CME;EOG;HUM;VRTX;CRM;AMD;HAL;PWR;FFIV;ON;GPN;GLW;ELV;CHRW,
2006-01-31,MNST;NDAQ;ISRG;HOLX;AAPL;GOOGL;GOOG;HUM;VRTX;SBAC;VLO;CBRE;NVDA;AMD;CME;PWR;EOG;WDC;MCK;CRM;WMB;LII;ELV;LKQ;HAL,
2006-02-28,NDAQ;MNST;HOLX;ISRG;VRTX;NVDA;VLO;LKQ;HUM;NFLX;AAPL;WDC;EOG;SBAC;AMD;CBRE;CME;HAL;LII;GOOG;GOOGL;GLW;ON;SLB;NUE,
2006-03-31,NDAQ;MNST;VRTX;HOLX;CBRE;VLO;NVDA;ISRG;NFLX;CRM;SBAC;DLR;WDC;LKQ;CME;GOOGL;GOOG;GLW;AKAM;AAPL;MLM;SLB;EOG;WRB;REGN,
2006-04-28,MNST;NDAQ;HOLX;VRTX;ISRG;VLO;SBAC;NVDA;CBRE;GLW;AKAM;NFLX;DLR;CRM;EOG;GOOGL;GOOG;MLM;NUE;LKQ;MPWR;CME;AAPL;PWR;SLB,
2006-05-31,MNST;NDAQ;VRTX;ISRG;SBAC;NVDA;HOLX;AKAM;NFLX;VLO;MPWR;CRM;GLW;LKQ;CBRE;PWR;SLB;CME;NUE;DLR;URI;CCI;AMD;BKR;GOOGL,
2006-06-30,MNST;VRTX;AKAM;NDAQ;NFLX;SBAC;ISRG;MPWR;CME;LKQ;PWR;CBRE;REGN;HOLX;GLW;CCI;GOOG;GOOGL;WAB;GRMN;BKR;EXPD;DLR;NUE;CRM,
2006-07-31,MNST;VRTX;HOLX;SBAC;AKAM;NDAQ;CME;REGN;NFLX;ISRG;GRMN;GOOG;GOOGL;PWR;GLW;CBRE;EXPD;CCI;CHRW;STLD;NUE;LKQ;BLK;SLB;DLR,
2006-08-31,MNST;AKAM;VRTX;SBAC;HOLX;CME;ISRG;ADM;GRMN;NVDA;CCI;PWR;REGN;TYL;NUE;VLO;STLD;CBRE;DLR;SLB;AMT;LKQ;AAPL;CTRA;BKR,
2006-09-29,MNST;AKAM;VRTX;REGN;SBAC;HOLX;GRMN;DLR;NVDA;ADM;STLD;TYL;AMT;ISRG;CME;CCI;NUE;PWR;LVS;CBRE;IVZ;SLB;DECK;TKO;FCX,
2006-10-31,AKAM;MNST;GRMN;NUE;ISRG;VRTX;HOLX;NVDA;AAPL;DECK;CRM;DLR;LVS;IVZ;STLD;PWR;BLK;ADM;EXPD;SBAC;REGN;GS;AMT;CCI;HUM,
2006-11-30,AKAM;MNST;VRTX;NVDA;NUE;ALGN;HOLX;LVS;REGN;DECK;AAPL;STLD;DLR;SBAC;BLK;IT;CBRE;EXPD;TYL;ALB;ADM;GS;PWR;GRMN;LRCX,
2006-12-29,AKAM;REGN;LVS;NVDA;VRTX;DECK;MNST;NUE;STLD;HOLX;CBRE;DLR;CRM;WYNN;EQIX;ALB;AAPL;CME;ALGN;SBAC;BKNG;FFIV;GRMN;CTSH;TYL,
2007-01-31,AKAM;MNST;LVS;DECK;BKNG;WYNN;NVDA;REGN;ALGN;DLR;CBRE;ALB;STLD;NUE;IVZ;EQIX;VRTX;SBAC;BXP;WST;BLK;STX;KMX;IT;CF,
2007-02-28,AKAM;MNST;LVS;DECK;STLD;WYNN;CF;CBRE;ALGN;ALB;BKNG;NUE;EQIX;KMX;WST;SBAC;BXP;IVZ;STX;DLR;TRMB;NVDA;REGN;CTSH;PWR,
2007-03-30,ICE;DECK;ALGN;AKAM;CF;ALB;STLD;BKNG;EQIX;NUE;LVS;DLR;WST;MOS;GRMN;VMC;CTSH;MNST;ON;KMX;CBRE;MGM;REGN;MLM;BXP,
2007-04-30,ICE;DECK;CF;STLD;ALGN;AKAM;BKNG;ALB;LVS;EQIX;NUE;MGM;WST;PWR;IT;WYNN;MNST;DLR;MOS;MLM;LYV;OKE;KMX;CTSH;ES,
2007-05-31,ALGN;BKNG;ICE;DECK;CF;STLD;AKAM;ALB;PWR;MOS;REGN;CMI;IT;PCAR;MGM;GRMN;OKE;CBRE;EQIX;LVS;WYNN;CMG;ETR;TPL;DLR,
2007-06-29,ALGN;CF;ICE;BKNG;DECK;MOS;PWR;MGM;STLD;NRG;CMG;IT;PCAR;ALB;GRMN;AMZN;OKE;CMI;AAPL;MNST;NUE;CSX;FCX;CTRA;RL,
2007-07-31,CF;BKNG;MOS;ALGN;DECK;TPL;CMI;ICE;PCAR;PWR;GRMN;AAPL;MGM;AMZN;NRG;ALB;IT;TSN;PPL;T;OKE;RL;SJM;ETR;TDG,
2007-08-31,ALGN;CF;BKNG;MOS;DECK;CMI;AMZN;ICE;^VIX;GRMN;TPL;AAPL;CMG;MGM;PPL;PCAR;TDG;ISRG;WBD;NRG;T;TRMB;CI;BG;MKTX,
2007-09-28,CF;ALGN;MA;DECK;MOS;BKNG;ICE;AAPL;AMZN;GRMN;NVDA;EXPE;CMI;MGM;ISRG;ON;TPL;WYNN;WBD;CMG;PCAR;ALB;PPL;J;CI,
2007-10-31,CF;ALGN;MA;MOS;BKNG;DECK;AAPL;ICE;NVDA;AMZN;EXPE;MGM;CMI;MPWR;WYNN;ON;CMG;BG;ISRG;AXON;J;CRM;WBD;TDG;FCX,
2007-11-30,CF;MOS;MA;BKNG;AMZN;ISRG;DECK;ALGN;ICE;AAPL;CMG;WYNN;EXPE;MGM;NVDA;MPWR;GRMN;EQIX;AXON;DE;CRM;CMI;FCX;SWKS;WBD,
2007-12-31,CF;MOS;MA;ISRG;DECK;BKNG;AMZN;ALGN;AAPL;CMG;ICE;MGM;DE;GRMN;TDG;CMI;EXPE;MPWR;BG;VRSN;STLD;J;SWKS;MTD;WYNN,
2008-01-31,CF;MOS;DECK;BKNG;ISRG;MA;AMZN;CMG;J;AAPL;ICE;INCY;STLD;MPWR;DE;BG;CMI;MGM;FCX;EXPE;^VIX;GRMN;LKQ;NRG;TDG,
2008-02-29,CF;MOS;MA;BKNG;ISRG;INCY;^VIX;DECK;CMG;DE;AMZN;J;BG;WYNN;TDG;STLD;AAPL;MGM;ICE;PEG;VRSN;NRG;WBD;FCX;GLD,
2008-03-31,FSLR;CF;MOS;BKNG;ISRG;^VIX;DECK;J;MA;INCY;STLD;DE;LKQ;APA;EOG;CMG;FCX;CTRA;CMI;OXY;BG;MPWR;TDG;TTWO;AMZN,
2008-04-30,FSLR;MOS;CF;ISRG;BKNG;MA;^VIX;CMG;STLD;AMZN;EOG;DECK;J;INCY;APA;LKQ;AAPL;FCX;CTRA;CMI;DE;CRM;MPWR;CSX;GILD,
2008-05-30,FSLR;MOS;CF;BKNG;ISRG;MA;DECK;LKQ;AMZN;AAPL;CMI;J;MPWR;FCX;EOG;^VIX;CSX;OXY;STLD;APA;DE;CTRA;CMG;GILD;DVN,
2008-06-30,FSLR;MOS;CF;MA;ISRG;BKNG;AAPL;FCX;CMI;AMZN;J;OXY;LKQ;APA;WDC;DECK;STLD;EOG;CSX;MPWR;DVN;CTRA;EQT;UNP;CRM,
2008-07-31,MOS;FSLR;CF;MA;ISRG;WDC;BKNG;^VIX;CTRA;APA;DECK;OXY;MPWR;AAPL;AMZN;SWKS;EOG;CMI;DVN;HAL;FCX;LKQ;J;STLD;CRM,
2008-08-29,FSLR;MOS;CF;ISRG;BKNG;MA;^VIX;MPWR;LKQ;WDC;AAPL;OXY;NDSN;APA;CMI;CRM;BLK;CSX;CPRT;J;HAL;WAB;LIN;UNP;TDY,
2008-09-30,FSLR;CF;MOS;ISRG;^VIX;MA;BKNG;LKQ;WAB;MPWR;BLK;NFLX;CPRT;INCY;WDC;AAPL;CSX;UNP;TDY;CMI;DECK;TYL;OXY;LIN;APH,
2008-10-31,^VIX;FSLR;ISRG;NFLX;WELL;CHD;GLD;WMT;BRK-B;GIS;TECH;DOC;GPN;WAB;MCD;VTR;CPRT;PG;LKQ;BAX;CL;GILD;REGN;ROL;SO,
2008-11-28,^VIX;FSLR;NFLX;REGN;GIS;GILD;MCD;WELL;WMT;TECH;STE;CPRT;AMGN;DOC;CHD;EW;BAX;NSC;GLD;PSA;ABT;ROST;LDOS;VTR;UNP,
2008-12-31,^VIX;NFLX;WMT;CHD;MCD;GILD;EOG;GLD;GIS;FSLR;AMGN;SO;ABT;KR;AON;EW;BAX;CLX;WAB;CL;HAS;MA;TECH;PG;LDOS,
2009-01-30,^VIX;NFLX;WMT;GILD;CHD;GLD;MCD;AZO;ODFL;ROST;EW;GIS;SO;FSLR;WAB;LDOS;AMGN;WRB;TECH;CHRW;WELL;AON;PSA;REGN;DLTR,
2009-02-27,^VIX;NFLX;ODFL;EW;CHD;DLTR;GLD;ROST;GILD;AZO;GIS;WMT;ABT;MCD;VRTX;LDOS;SO;BAX;WEC;RMD;SJM;AJG;AMGN;MKC;ED,
2009-03-31,^VIX;NFLX;AZO;DLTR;GLD;ROST;VRTX;EW;WMT;ORLY;GILD;MCD;ODFL;BAX;GIS;LDOS;TYL;PHM;PCG;HSY;AMGN;CHD;MKC;HAS;IBM,
2009-04-30,^VIX;DLTR;NFLX;ROST;AZO;EW;DRI;VRTX;TYL;WMT;GLD;ORLY;PHM;ODFL;AMGN;TSCO;QCOM;HAS;SWKS;BALL;NEM;GILD;MCD;CHD;VTRS,
2009-05-29,NFLX;DLTR;VRTX;AZO;DRI;ORLY;ROST;EW;^VIX;TYL;TSCO;FFIV;MPWR;WAB;HAS;GWW;SWKS;MNST;AMZN;MCD;UHS;QCOM;ODFL;CHD;PWR,
2009-06-30,VRTX;DLTR;FFIV;EW;ROST;ORLY;AMZN;AZO;NFLX;DRI;MPWR;SWKS;TYL;VTRS;MCD;MKTX;GWW;AAPL;EQIX;DGX;JBHT;ON;BRO;^VIX;AMGN,
2009-07-31,FFIV;EW;DXCM;DLTR;CNC;VRTX;SWKS;ORLY;AZO;AMGN;ROST;^VIX;DGX;MPWR;WBD;BRO;QCOM;ELV;SJM;NFLX;MCD;AMZN;IRM;TYL;ON,
2009-08-31,FFIV;DLTR;AMGN;NFLX;^VIX;VRTX;SWKS;TSCO;ORLY;AOS;ROST;AZO;MKTX;ROL;EW;TJX;ODFL;WBD;FIS;POOL;SJM;AMZN;DLR;SBUX;GLD,
2009-09-30,ORLY;^VIX;MKTX;DLTR;AMGN;NFLX;TSCO;ROST;VRTX;REGN;ODFL;POOL;RMD;ROL;FFIV;NVR;AZO;O;DAL;SHW;TJX;BKNG;SWKS;SMCI;PCG,
2009-10-30,UAL;MKTX;DAL;NFLX;TSCO;ORLY;ULTA;F;BKNG;WBD;KMX;SJM;TDG;MNST;DLTR;ALGN;KDP;VTRS;DXCM;POOL;ROST;FFIV;MU;EXPE;REGN,
2009-11-30,NFLX;SW;ULTA;MNST;WBD;AMZN;FFIV;F;ALGN;MU;ORLY;KMX;^VIX;BKNG;TPR;RMD;CTSH;SBUX;KDP;VTRS;RL;MTCH;EW;TDG;SJM,
2009-12-31,BKNG;F;NFLX;MU;WBD;AMZN;ULTA;CTSH;GLD;WDC;VRTX;EXPE;FFIV;SWKS;VTRS;TDG;EW;LULU;NEM;SBUX;MNST;SW;ADM;ALGN;ORLY,
2010-01-29,BKNG;MU;FFIV;WBD;WDC;SW;CTSH;JBL;F;NTAP;AMZN;AAPL;AMD;NFLX;EXPE;KMX;NVDA;MKTX;SWKS;ALGN;TDG;VTRS;CMG;SBUX;STX,
2010-02-26,F;BKNG;SW;NFLX;ALGN;VTRS;WBD;FCX;MKTX;WDC;STX;LULU;CTSH;MU;INCY;LVS;CBRE;AMD;DHI;AMZN;CRM;NTAP;LEN;ULTA;PODD,
2010-03-31,F;STX;DXCM;SW;DPZ;AMD;MU;INCY;BKNG;LVS;FCX;WSM;LULU;WDC;PODD;BLDR;SMCI;HIG;RCL;COO;CBRE;AMZN;NFLX;KMX;SWKS,
2010-04-30,LULU;F;STX;CBRE;AMD;MU;DXCM;INCY;WSM;SW;LVS;FCX;BKNG;WDC;KMX;EXPE;SWKS;DPZ;LYV;CTSH;ISRG;FFIV;ULTA;AAPL;SMCI,
