,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn25_tv0.12_lb189),3578.282920874825,15.92198107407361,13.290878491035485,1.1119695542524453,1.5896958037427624,-29.088489857744992,0.5473636188038233,714.0,-4.442079129903279,-11.193142967906011,55.71224845507844
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
