,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.12_lb315),2043.2153693355203,13.56508690905378,13.52777781990013,0.9405687501111273,1.3583068383368573,-27.032681571024987,0.5018032293027687,750.0,-4.990413242069345,-9.84118165055541,55.32740501212611
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
