,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.08_lb252),587.50224323954,8.139155136370913,8.901205034335751,0.8792161816111058,1.2382966503219635,-18.849468656824676,0.43179758987126854,615.0,-3.7594663808268995,-7.027782428433705,55.032805248839814
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
