,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn100_tv0.12_lb315),1845.7482405925916,13.113864093985562,13.30531026551654,0.9263587420582383,1.3119659720255141,-27.71797697853072,0.473117648670502,615.0,-4.994068616210127,-10.06032877974513,55.343573160873085
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
