,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.12_lb189),2695.1490787450475,14.7170920960926,13.383342579094256,1.026173031086922,1.4443031120264318,-30.65307719594107,0.48011793406638353,718.0,-5.350830220466793,-12.497726575554434,55.83901125019807
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
