,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn25_tv0.10_lb315),1513.996418171537,12.05797768982606,11.63634831638709,0.9785881813076533,1.474394858390477,-21.01198904477547,0.5738617921478604,566.0,-3.9419516971804827,-8.23879370249646,55.14955537590945
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
