,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.08_lb189),838.8382940672562,9.44926563631836,8.939839347168926,1.010164750007544,1.4233629255192888,-21.649483758804987,0.4364660950622105,718.0,-3.5672201469778613,-8.475292473151397,55.7597845032483
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
