Date,Turnover_sum,Cost_sum,adds,drops,kept
2014-10-31,0.26,0.00039000000000000005,13,13,37
2014-11-30,0.32000000000000006,0.0004800000000000001,16,16,34
2014-12-31,0.33999999999999997,0.0005099999999999999,17,17,33
2015-01-31,0.3,0.00045,15,15,35
2015-02-28,0.30000000000000004,0.0004500000000000001,15,15,35
2015-03-31,0.31999999999999995,0.00047999999999999996,16,16,34
2015-04-30,0.24,0.00035999999999999997,12,12,38
2015-05-31,0.24,0.00035999999999999997,12,12,38
2015-06-30,0.1800000000000001,0.00027000000000000017,9,9,41
2015-07-31,0.19999999999999993,0.0002999999999999999,10,10,40
2015-08-31,0.25999999999999995,0.00038999999999999994,13,13,37
2015-09-30,0.20000000000000007,0.0003000000000000001,10,10,40
2015-10-31,0.28,0.00042000000000000007,14,14,36
2015-11-30,0.36,0.00054,18,18,32
2015-12-31,0.24,0.00035999999999999997,12,12,38
2016-01-31,0.32000000000000006,0.0004800000000000001,16,16,34
2016-02-29,0.39999999999999997,0.0006,20,20,30
2016-03-31,0.28,0.00042000000000000007,14,14,36
2016-04-30,0.2799999999999999,0.0004199999999999999,14,14,36
2016-05-31,0.33999999999999997,0.0005099999999999999,17,17,33
2016-06-30,0.29999999999999993,0.00044999999999999993,15,15,35
2016-07-31,0.32,0.00048,16,16,34
2016-08-31,0.35999999999999993,0.0005399999999999999,18,18,32
2016-09-30,0.36,0.00054,18,18,32
2016-10-31,0.33999999999999997,0.0005099999999999999,17,17,33
2016-11-30,0.4,0.0006000000000000001,20,20,30
2016-12-31,0.42,0.00063,21,21,29
2017-01-31,0.24,0.00035999999999999997,12,12,38
2017-02-28,0.4,0.0006000000000000001,20,20,30
2017-03-31,0.33999999999999997,0.0005099999999999999,17,17,33
2017-04-30,0.2,0.00030000000000000003,10,10,40
2017-05-31,0.2400000000000001,0.0003600000000000002,12,12,38
2017-06-30,0.38,0.00057,19,19,31
2017-07-31,0.41999999999999993,0.0006299999999999999,21,21,29
2017-08-31,0.37999999999999995,0.00057,19,19,31
2017-09-30,0.38,0.00057,19,19,31
2017-10-31,0.30000000000000004,0.0004500000000000001,15,15,35
2017-11-30,0.30000000000000004,0.0004500000000000001,15,15,35
2017-12-31,0.26,0.00039000000000000005,13,13,37
2018-01-31,0.24,0.00035999999999999997,12,12,38
2018-02-28,0.26,0.00039000000000000005,13,13,37
2018-03-31,0.33999999999999997,0.0005099999999999999,17,17,33
2018-04-30,0.23999999999999996,0.00035999999999999997,12,12,38
2018-05-31,0.30000000000000004,0.0004500000000000001,15,15,35
2018-06-30,0.24,0.00035999999999999997,12,12,38
2018-07-31,0.27999999999999997,0.00041999999999999996,14,14,36
2018-08-31,0.26,0.00039000000000000005,13,13,37
2018-09-30,0.28,0.00042000000000000007,14,14,36
2018-10-31,0.10000000000000003,0.00015000000000000004,5,5,45
2018-11-30,0.4,0.0006000000000000001,20,20,30
2018-12-31,0.36,0.00054,18,18,32
2019-01-31,0.30000000000000004,0.0004500000000000001,15,15,35
2019-02-28,0.3199999999999999,0.00047999999999999985,16,16,34
2019-03-31,0.24,0.00035999999999999997,12,12,38
2019-04-30,0.28,0.00042000000000000007,14,14,36
2019-05-31,0.36000000000000004,0.0005400000000000001,18,18,32
2019-06-30,0.36,0.00054,18,18,32
2019-07-31,0.34,0.00051,17,17,33
2019-08-31,0.44,0.00066,22,22,28
2019-09-30,0.28,0.00042000000000000007,14,14,36
2019-10-31,0.30000000000000004,0.0004500000000000001,15,15,35
2019-11-30,0.34,0.00051,17,17,33
2019-12-31,0.29999999999999993,0.00044999999999999993,15,15,35
2020-01-31,0.24000000000000002,0.00036,12,12,38
2020-02-29,0.34,0.00051,17,17,33
2020-03-31,0.3600000000000001,0.0005400000000000001,18,18,32
2020-04-30,0.44000000000000006,0.0006600000000000001,22,22,28
2020-05-31,0.27999999999999986,0.0004199999999999998,14,14,36
2020-06-30,0.29999999999999993,0.00044999999999999993,15,15,35
2020-07-31,0.23999999999999994,0.0003599999999999999,12,12,38
2020-08-31,0.24,0.00035999999999999997,12,12,38
2020-09-30,0.22,0.00033,11,11,39
2020-10-31,0.2,0.00030000000000000003,10,10,40
2020-11-30,0.26,0.00039000000000000005,13,13,37
2020-12-31,0.37999999999999995,0.00057,19,19,31
2021-01-31,0.48,0.0007199999999999999,24,24,26
2021-02-28,0.31999999999999995,0.00047999999999999996,16,16,34
2021-03-31,0.36,0.00054,18,18,32
2021-04-30,0.2,0.00030000000000000003,10,10,40
2021-05-31,0.17999999999999997,0.00026999999999999995,9,9,41
2021-06-30,0.28,0.00042000000000000007,14,14,36
2021-07-31,0.32000000000000006,0.0004800000000000001,16,16,34
2021-08-31,0.19999999999999996,0.0002999999999999999,10,10,40
2021-09-30,0.38,0.00057,19,19,31
2021-10-31,0.3400000000000001,0.0005100000000000001,17,17,33
2021-11-30,0.3,0.00045,15,15,35
2021-12-31,0.56,0.0008400000000000001,28,28,22
2022-01-31,0.26,0.00039000000000000005,13,13,37
2022-02-28,0.43999999999999995,0.0006599999999999999,22,22,28
2022-03-31,0.26,0.00039000000000000005,13,13,37
2022-04-30,0.34,0.00051,17,17,33
2022-05-31,0.32000000000000006,0.0004800000000000001,16,16,34
