,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn25_tv0.08_lb315),862.47012281139,9.613065298823308,9.626774374588111,0.9536227250280002,1.4851357808393508,-17.203196935844645,0.5587952829159033,570.0,-3.153561357744386,-6.634716541504815,55.08488278092158
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
