Date,Turnover_sum,Cost_sum,adds,drops,kept
2003-12-31,0.20999999999999996,0.00031499999999999996,21,21,79
2004-01-31,0.21,0.000315,21,21,79
2004-02-29,0.22000000000000003,0.00033000000000000005,22,22,78
2004-03-31,0.29,0.000435,29,29,71
2004-04-30,0.22999999999999998,0.000345,23,23,77
2004-05-31,0.35,0.000525,35,35,65
2004-06-30,0.26,0.00039000000000000005,26,26,74
2004-07-31,0.25999999999999995,0.00038999999999999994,26,26,74
2004-08-31,0.2700000000000001,0.00040500000000000014,27,27,73
2004-09-30,0.18999999999999995,0.00028499999999999993,19,19,81
2004-10-31,0.23999999999999996,0.00035999999999999997,24,24,76
2004-11-30,0.25,0.000375,25,25,75
2004-12-31,0.19999999999999996,0.0002999999999999999,20,20,80
2005-01-31,0.17000000000000007,0.0002550000000000001,17,17,83
2005-02-28,0.30000000000000004,0.0004500000000000001,30,30,70
2005-03-31,0.22999999999999998,0.000345,23,23,77
2005-04-30,0.22000000000000006,0.0003300000000000001,22,22,78
2005-05-31,0.25,0.000375,25,25,75
2005-06-30,0.23999999999999994,0.0003599999999999999,24,24,76
2005-07-31,0.19999999999999996,0.0002999999999999999,20,20,80
2005-08-31,0.24,0.00035999999999999997,24,24,76
2005-09-30,0.2,0.00030000000000000003,20,20,80
2005-10-31,0.15999999999999995,0.00023999999999999992,16,16,84
2005-11-30,0.28,0.00042000000000000007,28,28,72
2005-12-31,0.15000000000000002,0.00022500000000000005,15,15,85
2006-01-31,0.15000000000000002,0.00022500000000000005,15,15,85
2006-02-28,0.28,0.00042000000000000007,28,28,72
2006-03-31,0.16999999999999993,0.0002549999999999999,17,17,83
2006-04-30,0.15000000000000002,0.00022500000000000005,15,15,85
2006-05-31,0.22999999999999998,0.000345,23,23,77
2006-06-30,0.17,0.000255,17,17,83
2006-07-31,0.22999999999999998,0.000345,23,23,77
2006-08-31,0.3,0.00045,30,30,70
2006-09-30,0.20999999999999996,0.00031499999999999996,21,21,79
2006-10-31,0.26,0.00039000000000000005,26,26,74
2006-11-30,0.30000000000000004,0.0004500000000000001,30,30,70
2006-12-31,0.28,0.00042000000000000007,28,28,72
2007-01-31,0.29000000000000004,0.00043500000000000006,29,29,71
2007-02-28,0.3400000000000001,0.0005100000000000001,34,34,66
2007-03-31,0.18999999999999997,0.000285,19,19,81
2007-04-30,0.15000000000000002,0.00022500000000000005,15,15,85
2007-05-31,0.29000000000000004,0.00043500000000000006,29,29,71
2007-06-30,0.24000000000000002,0.00036,24,24,76
2007-07-31,0.24000000000000007,0.00036000000000000013,24,24,76
2007-08-31,0.24999999999999994,0.0003749999999999999,25,25,75
2007-09-30,0.21000000000000002,0.000315,21,21,79
2007-10-31,0.26,0.00039000000000000005,26,26,74
2007-11-30,0.29000000000000004,0.00043500000000000006,29,29,71
2007-12-31,0.16999999999999996,0.00025499999999999996,17,17,83
2008-01-31,0.20000000000000007,0.0003000000000000001,20,20,80
2008-02-29,0.22999999999999998,0.000345,23,23,77
2008-03-31,0.24999999999999997,0.00037499999999999995,25,25,75
2008-04-30,0.25,0.000375,25,25,75
2008-05-31,0.26,0.00039000000000000005,26,26,74
2008-06-30,0.24,0.00035999999999999997,24,24,76
2008-07-31,0.25,0.000375,25,25,75
2008-08-31,0.35,0.000525,35,35,65
2008-09-30,0.27,0.00040500000000000003,27,27,73
2008-10-31,0.33000000000000007,0.0004950000000000001,33,33,67
2008-11-30,0.3400000000000001,0.0005100000000000001,34,34,66
2008-12-31,0.24999999999999997,0.00037499999999999995,25,25,75
2009-01-31,0.22999999999999998,0.000345,23,23,77
2009-02-28,0.25,0.000375,25,25,75
2009-03-31,0.20999999999999996,0.00031499999999999996,21,21,79
2009-04-30,0.25,0.000375,25,25,75
2009-05-31,0.31999999999999995,0.00047999999999999996,32,32,68
2009-06-30,0.34,0.00051,34,34,66
2009-07-31,0.37,0.000555,37,37,63
2009-08-31,0.45999999999999996,0.00069,46,46,54
2009-09-30,0.24999999999999994,0.0003749999999999999,25,25,75
2009-10-31,0.2000000000000001,0.00030000000000000014,20,20,80
2009-11-30,0.27999999999999997,0.00041999999999999996,28,28,72
2009-12-31,0.31000000000000005,0.0004650000000000001,31,31,69
2010-01-31,0.19000000000000003,0.00028500000000000004,19,19,81
2010-02-28,0.19999999999999996,0.0002999999999999999,20,20,80
2010-03-31,0.26,0.00039000000000000005,26,26,74
2010-04-30,0.22999999999999998,0.000345,23,23,77
2010-05-31,0.26,0.00039000000000000005,26,26,74
2010-06-30,0.32,0.00048,32,32,68
2010-07-31,0.2899999999999999,0.0004349999999999999,29,29,71
2010-08-31,0.31999999999999995,0.00047999999999999996,32,32,68
2010-09-30,0.22999999999999998,0.000345,23,23,77
2010-10-31,0.27,0.00040500000000000003,27,27,73
2010-11-30,0.22000000000000003,0.00033000000000000005,22,22,78
2010-12-31,0.21999999999999992,0.0003299999999999999,22,22,78
2011-01-31,0.21,0.000315,21,21,79
2011-02-28,0.2899999999999999,0.0004349999999999999,29,29,71
2011-03-31,0.33999999999999997,0.0005099999999999999,34,34,66
2011-04-30,0.20999999999999996,0.00031499999999999996,21,21,79
2011-05-31,0.24,0.00035999999999999997,24,24,76
2011-06-30,0.2899999999999999,0.0004349999999999999,29,29,71
2011-07-31,0.21999999999999995,0.00032999999999999994,22,22,78
2011-08-31,0.30999999999999994,0.0004649999999999999,31,31,69
2011-09-30,0.26,0.00039000000000000005,26,26,74
2011-10-31,0.32999999999999996,0.000495,33,33,67
2011-11-30,0.21,0.000315,21,21,79
2011-12-31,0.21,0.000315,21,21,79
2012-01-31,0.19999999999999996,0.0002999999999999999,20,20,80
2012-02-29,0.21,0.000315,21,21,79
2012-03-31,0.24,0.00035999999999999997,24,24,76
2012-04-30,0.16000000000000003,0.00024000000000000006,16,16,84
2012-05-31,0.25,0.000375,25,25,75
2012-06-30,0.2899999999999999,0.0004349999999999999,29,29,71
2012-07-31,0.33999999999999997,0.0005099999999999999,34,34,66
2012-08-31,0.30999999999999994,0.0004649999999999999,31,31,69
2012-09-30,0.2899999999999999,0.0004349999999999999,29,29,71
2012-10-31,0.18000000000000002,0.00027000000000000006,18,18,82
2012-11-30,0.33999999999999997,0.0005099999999999999,34,34,66
2012-12-31,0.26999999999999996,0.000405,27,27,73
2013-01-31,0.24,0.00035999999999999997,24,24,76
2013-02-28,0.31000000000000005,0.0004650000000000001,31,31,69
2013-03-31,0.27999999999999997,0.00041999999999999996,28,28,72
2013-04-30,0.30000000000000004,0.0004500000000000001,30,30,70
2013-05-31,0.25,0.000375,25,25,75
2013-06-30,0.27,0.00040500000000000003,27,27,73
2013-07-31,0.23,0.00034500000000000004,23,23,77
2013-08-31,0.25,0.000375,25,25,75
2013-09-30,0.17999999999999997,0.00026999999999999995,18,18,82
2013-10-31,0.20000000000000004,0.0003000000000000001,20,20,80
2013-11-30,0.19999999999999998,0.0003,20,20,80
2013-12-31,0.19999999999999996,0.0002999999999999999,20,20,80
2014-01-31,0.25,0.000375,25,25,75
2014-02-28,0.20999999999999996,0.00031499999999999996,21,21,79
2014-03-31,0.18999999999999995,0.00028499999999999993,19,19,81
2014-04-30,0.17,0.000255,17,17,83
2014-05-31,0.2700000000000001,0.00040500000000000014,27,27,73
2014-06-30,0.23,0.00034500000000000004,23,23,77
2014-07-31,0.20999999999999996,0.00031499999999999996,21,21,79
2014-08-31,0.30000000000000004,0.0004500000000000001,30,30,70
2014-09-30,0.29999999999999993,0.00044999999999999993,30,30,70
2014-10-31,0.23000000000000004,0.00034500000000000004,23,23,77
2014-11-30,0.29999999999999993,0.00044999999999999993,30,30,70
2014-12-31,0.32,0.00048,32,32,68
2015-01-31,0.27,0.00040500000000000003,27,27,73
2015-02-28,0.29000000000000004,0.00043500000000000006,29,29,71
2015-03-31,0.29000000000000004,0.00043500000000000006,29,29,71
2015-04-30,0.21,0.000315,21,21,79
2015-05-31,0.24,0.00035999999999999997,24,24,76
2015-06-30,0.20000000000000004,0.0003000000000000001,20,20,80
2015-07-31,0.14999999999999997,0.00022499999999999997,15,15,85
2015-08-31,0.16,0.00024,16,16,84
2015-09-30,0.22999999999999998,0.000345,23,23,77
2015-10-31,0.18999999999999995,0.00028499999999999993,19,19,81
2015-11-30,0.27999999999999997,0.00041999999999999996,28,28,72
2015-12-31,0.25,0.000375,25,25,75
2016-01-31,0.15000000000000002,0.00022500000000000005,15,15,85
2016-02-29,0.31999999999999995,0.00047999999999999996,32,32,68
2016-03-31,0.20999999999999996,0.00031499999999999996,21,21,79
2016-04-30,0.22000000000000003,0.00033000000000000005,22,22,78
2016-05-31,0.30000000000000004,0.0004500000000000001,30,30,70
2016-06-30,0.28,0.00042000000000000007,28,28,72
2016-07-31,0.33000000000000007,0.0004950000000000001,33,33,67
2016-08-31,0.32999999999999996,0.000495,33,33,67
2016-09-30,0.2699999999999999,0.00040499999999999987,27,27,73
2016-10-31,0.33999999999999997,0.0005099999999999999,34,34,66
2016-11-30,0.39,0.000585,39,39,61
2016-12-31,0.34,0.00051,34,34,66
2017-01-31,0.16999999999999998,0.00025499999999999996,17,17,83
2017-02-28,0.25,0.000375,25,25,75
2017-03-31,0.18999999999999997,0.000285,19,19,81
2017-04-30,0.14,0.00021000000000000004,14,14,86
2017-05-31,0.18000000000000005,0.00027000000000000006,18,18,82
2017-06-30,0.25,0.000375,25,25,75
2017-07-31,0.26,0.00039000000000000005,26,26,74
2017-08-31,0.29999999999999993,0.00044999999999999993,30,30,70
2017-09-30,0.3600000000000001,0.0005400000000000001,36,36,64
2017-10-31,0.18999999999999997,0.000285,19,19,81
2017-11-30,0.22999999999999998,0.000345,23,23,77
2017-12-31,0.25000000000000006,0.0003750000000000001,25,25,75
2018-01-31,0.21000000000000002,0.000315,21,21,79
2018-02-28,0.22,0.00033,22,22,78
2018-03-31,0.23000000000000004,0.00034500000000000004,23,23,77
2018-04-30,0.2,0.00030000000000000003,20,20,80
2018-05-31,0.19999999999999996,0.0002999999999999999,20,20,80
2018-06-30,0.18,0.00027,18,18,82
2018-07-31,0.22999999999999998,0.000345,23,23,77
2018-08-31,0.19999999999999996,0.0002999999999999999,20,20,80
2018-09-30,0.15000000000000005,0.00022500000000000008,15,15,85
2018-10-31,0.15999999999999998,0.00023999999999999998,16,16,84
2018-11-30,0.2300000000000001,0.00034500000000000015,23,23,77
2018-12-31,0.38,0.00057,38,38,62
2019-01-31,0.29,0.000435,29,29,71
2019-02-28,0.3400000000000001,0.0005100000000000001,34,34,66
2019-03-31,0.33000000000000007,0.0004950000000000001,33,33,67
2019-04-30,0.26,0.00039000000000000005,26,26,74
2019-05-31,0.25,0.000375,25,25,75
2019-06-30,0.3,0.00045,30,30,70
2019-07-31,0.25,0.000375,25,25,75
2019-08-31,0.41,0.000615,41,41,59
2019-09-30,0.3,0.00045,30,30,70
2019-10-31,0.26,0.00039000000000000005,26,26,74
2019-11-30,0.18999999999999997,0.000285,19,19,81
2019-12-31,0.26,0.00039000000000000005,26,26,74
2020-01-31,0.27,0.00040500000000000003,27,27,73
2020-02-29,0.31000000000000005,0.0004650000000000001,31,31,69
2020-03-31,0.32000000000000006,0.0004800000000000001,32,32,68
2020-04-30,0.42,0.00063,42,42,58
2020-05-31,0.20999999999999996,0.00031499999999999996,21,21,79
2020-06-30,0.2899999999999999,0.0004349999999999999,29,29,71
2020-07-31,0.16999999999999998,0.00025499999999999996,17,17,83
2020-08-31,0.20999999999999996,0.00031499999999999996,21,21,79
2020-09-30,0.21999999999999995,0.00032999999999999994,22,22,78
2020-10-31,0.1700000000000001,0.0002550000000000001,17,17,83
2020-11-30,0.21999999999999997,0.00032999999999999994,22,22,78
2020-12-31,0.33999999999999997,0.0005099999999999999,34,34,66
2021-01-31,0.38000000000000006,0.0005700000000000001,38,38,62
2021-02-28,0.22999999999999998,0.000345,23,23,77
2021-03-31,0.35,0.000525,35,35,65
2021-04-30,0.2,0.00030000000000000003,20,20,80
2021-05-31,0.17999999999999994,0.0002699999999999999,18,18,82
2021-06-30,0.21999999999999997,0.00032999999999999994,22,22,78
2021-07-31,0.19,0.000285,19,19,81
2021-08-31,0.22999999999999998,0.000345,23,23,77
2021-09-30,0.32,0.00048,32,32,68
2021-10-31,0.26999999999999996,0.000405,27,27,73
2021-11-30,0.22999999999999998,0.000345,23,23,77
2021-12-31,0.49,0.000735,49,49,51
2022-01-31,0.22999999999999998,0.000345,23,23,77
2022-02-28,0.37000000000000005,0.000555,37,37,63
2022-03-31,0.33,0.000495,33,33,67
2022-04-30,0.23000000000000004,0.00034500000000000004,23,23,77
2022-05-31,0.22999999999999993,0.0003449999999999999,23,23,77
2022-06-30,0.20999999999999996,0.00031499999999999996,21,21,79
2022-07-31,0.19999999999999993,0.0002999999999999999,20,20,80
2022-08-31,0.21999999999999995,0.00032999999999999994,22,22,78
2022-09-30,0.19999999999999996,0.0002999999999999999,20,20,80
2022-10-31,0.23999999999999994,0.0003599999999999999,24,24,76
2022-11-30,0.16,0.00024,16,16,84
2022-12-31,0.31,0.000465,31,31,69
2023-01-31,0.22000000000000008,0.0003300000000000001,22,22,78
2023-02-28,0.36,0.00054,36,36,64
2023-03-31,0.33000000000000007,0.0004950000000000001,33,33,67
2023-04-30,0.19999999999999998,0.0003,20,20,80
2023-05-31,0.29000000000000004,0.00043500000000000006,29,29,71
2023-06-30,0.3,0.00045,30,30,70
2023-07-31,0.26,0.00039000000000000005,26,26,74
2023-08-31,0.24000000000000002,0.00036,24,24,76
2023-09-30,0.24,0.00035999999999999997,24,24,76
2023-10-31,0.18,0.00027,18,18,82
2023-11-30,0.27,0.00040500000000000003,27,27,73
2023-12-31,0.26,0.00039000000000000005,26,26,74
2024-01-31,0.27,0.00040500000000000003,27,27,73
2024-02-29,0.19999999999999996,0.0002999999999999999,20,20,80
2024-03-31,0.24000000000000007,0.00036000000000000013,24,24,76
2024-04-30,0.25,0.000375,25,25,75
2024-05-31,0.23999999999999994,0.0003599999999999999,24,24,76
2024-06-30,0.18999999999999995,0.00028499999999999993,19,19,81
2024-07-31,0.19999999999999996,0.0002999999999999999,20,20,80
2024-08-31,0.39,0.000585,39,39,61
2024-09-30,0.25999999999999995,0.00038999999999999994,26,26,74
2024-10-31,0.2899999999999999,0.0004349999999999999,29,29,71
2024-11-30,0.32000000000000006,0.0004800000000000001,32,32,68
2024-12-31,0.18999999999999995,0.00028499999999999993,19,19,81
