,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn100_tv0.10_lb189),1474.3396470919465,11.900962110393287,11.155623053471137,1.0081832009117908,1.4096159701040776,-24.089975875554458,0.4940213378324677,622.0,-5.080176168091505,-9.713105458698902,55.775629852638254
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
