,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.08_lb315),725.2529387479797,8.942628471857583,9.360565629635218,0.9151772896723316,1.3708257311200964,-18.901972771137476,0.47310556311416363,750.0,-3.3269421613795633,-6.641379283865345,55.2789005658852
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
