,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.12_lb252),1703.8674718770892,12.787540301893618,13.32487574820473,0.9033061695752677,1.275462853347019,-26.954071525414435,0.47441961745321154,615.0,-4.964380526587843,-10.410966167439572,55.09681549047848
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
