,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn100_tv0.08_lb252),633.6669819869802,8.416001489733627,8.9648462885818,0.9015041811987228,1.2805051601782358,-18.811040413104717,0.4473969171779896,609.0,-3.559413709086072,-7.073126046262845,55.1768282925268
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
