,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.10_lb189),1532.4093472781144,12.057775722603935,11.163383051231895,1.0200324191592696,1.4365400872109528,-26.26611008792502,0.45906210254357765,718.0,-4.459025183722327,-10.502244280675122,55.775629852638254
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
