,Total Return %,Ann Return %,Ann Vol %,Sharpe,Sortino,Max Drawdown %,Calmar,Max Recovery Days,Worst Day %,Worst Month %,Hit Ratio %
Strategy(sens_tn50_tv0.10_lb315),1238.2513268492837,11.229943203334457,11.425439946801479,0.9317095121804059,1.3633200003616321,-23.04849843241489,0.48723101143721015,750.0,-4.1586777017244545,-8.250206945317263,55.29506871463218
Benchmark(QQQ),1089.483454871564,14.109046523747914,27.072842762050325,0.48764337044424666,0.6995371167457748,-82.96390854198178,0.1700624617583969,3747.0,-11.978775645712025,-26.205325036477657,54.73977695167286
