date,momentum_tickers,qv_tickers
2000-07-31,ORCL;NVDA;NTAP;AMD;TRMB;SWKS;ADBE;TECH;REGN;VRSN;ADI;LH;GLW;INCY;BIIB;VRTX;GEN;MU;APH;DGX;PWR;LRCX;QCOM;JKHY;AAPL;AMAT;CTSH;TER;TXN;RVTY;POOL;MCHP;RMD;AES;WAT;COO;HPQ;JBL;CSCO;KLAC;APA;INTC;DVN;EQT;CCI;EOG;PAYX;CHRW;MGM;AJG;EXPD;AMGN;SYK;ZBRA;DLTR;ESS;BRO;MTD;MS;SYY;UNH;AMT;GILD;IVZ;UHS;CPRT;ES;TTWO;TMO;CTRA;NTRS;EA;MDT;SLB;MMC;AVB;BKR;GE;VLO;ARE;LHX;C;REG;IEX;NVR;CPT;TROW;BK;NEM;BXP;FAST;ADP;HAL;CL;JCI;DECK;FDS;AXP;STT;O,
2000-08-31,NVDA;NTAP;ORCL;VRSN;VRTX;BIIB;REGN;INCY;DGX;GLW;CTSH;MU;TECH;LH;AMD;ADBE;ADI;TRMB;JKHY;GEN;APH;WAT;AMAT;CSCO;QCOM;MCHP;AMGN;POOL;COO;TER;INTC;RMD;JBL;AAPL;AJG;TXN;LRCX;PAYX;EQT;AES;SWKS;PWR;GILD;MS;RVTY;AMT;HPQ;CHRW;EA;IVZ;CCI;NTRS;ESS;EOG;KLAC;MMC;MDT;DLTR;APA;MTD;WSM;CDNS;CPRT;ZBRA;GS;BBY;C;MGM;EXPD;BRO;SYK;DECK;GE;TRV;AVB;UNH;LLY;ES;DIS;INTU;FI;DVN;FICO;ARE;AIG;SLB;FDS;MSI;HD;SYY;BK;TMO;AXP;CNP;NVR;UHS;EG;JCI;D;FAST,
2000-09-29,NTAP;NVDA;VRTX;VRSN;ORCL;GLW;REGN;BIIB;ADI;DGX;LH;MU;AMD;FFIV;TECH;CTSH;ADBE;APH;TRMB;INCY;WAT;RVTY;LRCX;SWKS;AMAT;INTC;KLAC;GILD;AES;JBL;AAPL;AMGN;MCHP;PAYX;MS;CSCO;IVZ;RMD;JKHY;TXN;POOL;EA;QCOM;AJG;TER;PWR;INTU;GEN;GS;EOG;NTRS;DECK;C;TTWO;DLTR;CHRW;EQT;MTD;CCI;HPQ;GE;APA;DVN;MGM;ESS;MMC;EXPD;CPRT;SLB;FDS;ZBRA;CDNS;BK;STT;BRO;VLO;COO;SYK;AMT;UNH;PHM;TRV;AXP;AIG;RJF;NVR;ADP;SYY;CAH;MDT;FI;AVB;UHS;D;ES;CNP;BAX;DUK;FICO;DIS,
2000-10-31,NTAP;NVDA;VRTX;DGX;TECH;LH;VRSN;GLW;ADBE;BIIB;ORCL;REGN;ADI;SBAC;WAT;CTSH;RVTY;APH;AMD;INCY;PAYX;AJG;AES;IVZ;JBL;JKHY;AMGN;QCOM;RMD;EOG;MU;CDNS;GILD;COR;UHS;CNP;MS;FI;NTRS;EQT;UNH;ESS;TRMB;CSCO;MMC;GS;DVN;INTU;EA;TRV;BRO;POOL;VLO;GEN;DUK;AMT;MTD;SLB;DECK;SBUX;NVR;C;CHRW;MCHP;LRCX;TTWO;MGM;STT;GE;COO;APA;SYY;EXPD;EG;BK;AIG;PHM;CCI;AMAT;AVB;EXC;ADP;CB;AFL;BAX;DIS;FDS;PPL;TMO;BA;RJF;LEN;SYK;AXP;DLTR;MDT;D;TXN;CAH;OKE,
2000-11-30,NTAP;VRTX;NVDA;LH;SBAC;BIIB;TECH;DGX;VRSN;ADBE;RVTY;ORCL;GLW;CTSH;PAYX;INCY;REGN;APH;AMD;IVZ;ADI;JBL;JKHY;CDNS;INTU;AJG;WAT;AES;NTRS;TRMB;SBUX;BRO;RMD;UHS;AMT;STT;EG;MS;EOG;NVR;MMC;CB;SWKS;FI;COO;QCOM;TMO;COR;RJF;CSCO;SYY;UNH;WBA;LEN;DUK;PWR;ESS;EA;EQT;POOL;GS;EXPD;ADP;LUV;CNP;VLO;AIG;TTWO;DECK;MTD;TRV;MDT;C;HSIC;BK;FDS;CHRW;CCI;DLTR;MGM;AMGN;SYK;PPL;GE;AFL;LLY;HIG;AVB;COF;BA;EXC;CI;WRB;SLB;MRK;DIS;D;TROW;AMAT;IDXX,
2000-12-29,LH;DGX;VRTX;SBAC;REGN;JKHY;UHS;CTSH;NVDA;NTAP;PAYX;TECH;ORCL;BIIB;RVTY;GLW;ADBE;RMD;APH;AJG;STT;EG;NTRS;SBUX;TRMB;WAT;CB;PWR;QCOM;LUV;MTD;INCY;SYK;IVZ;WBA;ADI;COR;UNH;CHRW;EOG;TMO;FI;CDNS;AES;BRO;POOL;SYY;LEN;PHM;DLTR;ADP;EXC;VRSN;ESS;DUK;MMC;WRB;NVR;EQT;BK;PPL;CAH;TRV;EXPD;AIG;CPRT;HIG;AFL;BA;DRI;AMD;AMGN;FICO;C;INTU;HSIC;VLO;COF;CI;CNP;CTAS;RJF;DECK;ETR;MS;JBL;AVB;OKE;CVS;D;CSCO;CCI;GS;HST;DHI;FDS;MRK;MDT;BXP;PEP,
2001-01-31,LH;DGX;REGN;UHS;VRTX;BIIB;SBAC;JKHY;NVDA;EG;BLK;UNH;NTAP;INCY;CB;EOG;IVZ;RVTY;WAT;DVA;AJG;RMD;LEN;HSIC;NVR;ORCL;COR;DHI;WRB;TRMB;HUM;CPRT;LUV;CTSH;TMO;GLW;BRO;TECH;PHM;PAYX;SYK;VLO;AMT;NTRS;POOL;CHRW;TRV;STT;RJF;SBUX;MTD;EXC;CAH;AES;SYY;MDT;EQT;ALL;CI;CDNS;CTRA;MMC;APA;FICO;HIG;AIG;BK;ADI;ESS;WBA;GS;OKE;AMD;PWR;PPL;CNP;ADBE;AFL;PEP;BKR;DECK;RSG;AVB;BAX;COF;MS;CVS;C;BXP;DUK;HST;SLB;APH;D;QCOM;ETR;TAP;MO;AMGN;L,
2001-02-28,VRTX;LH;NVDA;SBAC;DGX;REGN;BIIB;COR;NTAP;INCY;NVR;UHS;WAT;BLK;JKHY;IVZ;ORCL;DVA;AMD;RMD;HSIC;RVTY;EG;ADI;LEN;GLW;CAH;UNH;CTSH;DHI;TMO;EOG;AJG;POOL;BRO;HOLX;ADSK;AES;CB;RJF;CDNS;VLO;AMT;MO;LUV;HUM;SBUX;LMT;PWR;AMGN;KMX;MTD;VTR;PAYX;PHM;CTRA;HST;ESS;GS;EQT;WRB;CHRW;OKE;FI;MCK;EXC;APH;NOC;CPRT;NTRS;PPL;COO;WBA;MDT;AVB;TRV;FAST;JCI;LHX;MS;CI;FICO;QCOM;EXPD;CCI;SYK;TECH;BKR;ADBE;APA;STT;IDXX;JBHT;BXP;WDC;CNP;DVN;TRMB;BAX;JBL,
2001-03-30,COR;LH;REGN;VRTX;DGX;NVR;SBAC;UHS;EG;BIIB;WAT;DVA;EOG;NVDA;HSIC;UNH;JKHY;CB;RMD;LEN;WRB;BLK;POOL;EXC;PPL;VTR;AJG;MO;BRO;CAH;HUM;LMT;SYK;AES;DHI;J;RJF;NOC;CTRA;PHM;SBUX;CNP;VLO;KMX;EQT;RVTY;TMO;IVZ;L;OKE;CHRW;DUK;ESS;APA;COO;LUV;DVN;AMGN;ALL;NI;AEP;AVB;RL;BKR;AMD;TRV;WM;NEE;WBA;FAST;D;HST;GILD;CVS;ETR;NTRS;TDY;BXP;XEL;MTB;PWR;PAYX;FICO;EVRG;BA;CPRT;BAX;PNW;STT;DOC;WELL;CTSH;AME;EQR;HIG;SO;CI;ADI;SYY;CDNS,
2001-04-30,NVR;COR;LH;KMX;EG;DGX;HSIC;NVDA;VTR;DVA;UHS;LEN;EOG;CB;WRB;UNH;MO;EQT;VRTX;CNP;BLK;RMD;CAH;PPL;L;DHI;EXC;POOL;AMD;BKR;PHM;J;NI;JKHY;VLO;REGN;BRO;WAT;ALL;LMT;SBUX;DUK;AJG;D;DVN;MTB;CTRA;OKE;NOC;XEL;DOC;WELL;LUV;TJX;APA;RL;COO;BAX;PNC;SO;AEP;PNW;ETR;HST;CVS;EVRG;ESS;RJF;TDY;NEE;SYK;TMO;HSY;AME;UDR;WM;MKC;O;WBA;AVB;SRE;WMB;REG;CHRW;AES;STZ;SYY;IDXX;BA;SJM;CI;DTE;EFX;GL;CPT;TRV;AEE;ETN;KIM;STE,
2001-05-31,KMX;NVDA;LH;NVR;DVA;DGX;VTR;COR;HSIC;LEN;EOG;MO;BRO;DHI;PHM;RMD;EG;WRB;REGN;PPL;L;UNH;EQT;CNP;J;GILD;JKHY;CB;CAH;LMT;TJX;VLO;PGR;POOL;NOC;VRTX;BLK;AJG;RL;UHS;ALL;MTB;SYK;AMD;CTRA;EVRG;LUV;ORLY;ROST;DRI;IVZ;D;XEL;GL;OKE;IDXX;RSG;GD;RJF;EXC;NI;ETR;HIG;PNW;WELL;DUK;MCO;STE;SYY;COF;CVS;HST;TRV;EFX;SO;DOC;SRE;MCK;CTAS;AEP;BAX;APA;ADBE;FICO;DVN;TMO;HSY;SJM;MAR;FI;WAT;BKR;NEE;OXY;WBA;SWK;BA;RTX;UDR;MKC,
2001-06-29,KMX;DVA;COR;NVR;DGX;LH;VTR;L;NVDA;PPL;WRB;CAH;MO;EG;J;EOG;NI;PHM;BRO;HSIC;CB;PGR;CNP;LMT;LEN;ALL;TRV;ORLY;HIG;DHI;ETR;AJG;UNH;FI;MTB;NOC;DRI;EQT;TJX;POOL;SYK;GL;GD;TDY;OKE;WM;AEP;PEG;DUK;APD;D;CMS;PNW;XEL;SYY;UHS;PNC;CTRA;BAX;OXY;FITB;STE;BA;SO;COF;MCK;BALL;RSG;CVS;AFL;CSX;EXC;CTAS;WELL;COP;FE;MAR;KR;SWK;NSC;RF;BK;EFX;COO;JBHT;JKHY;VLO;YUM;CAT;AEE;RTX;EXPD;HST;MCO;STZ;SRE;DTE;MGM;WBA;BEN,
2001-07-31,DVA;KMX;VTR;COR;DGX;LH;NVR;PPL;L;MO;FICO;DHI;CAH;EG;WM;HSIC;BRO;NVDA;UNH;PHM;WELL;ETR;J;BIIB;ORLY;VRTX;STE;LEN;EW;ALL;SO;UHS;GILD;WRB;RSG;LMT;PEG;GL;PGR;PNW;EXC;MCK;BLK;MTB;SRE;NI;CB;DTE;JKHY;AEP;AJG;BAX;FE;STZ;APD;OKE;O;FI;EOG;SWK;CMS;D;CPRT;POOL;SYY;DRI;AME;UDR;MCO;CSX;PKG;DOC;GD;MHK;SYK;XEL;HST;COO;MAR;DUK;NOC;HRL;ATO;TRV;EQR;EXPD;PNC;PSA;CHRW;EA;AEE;EQT;BA;EFX;SPGI;NSC;RF;ED;CPT;JNJ,
2001-08-31,DVA;KMX;VTR;COR;NVR;LH;ORLY;STE;DHI;BRO;LEN;HSIC;DGX;EG;FICO;MCK;CSX;EA;AZO;BIIB;MO;WM;UNH;PPL;L;PGR;NVDA;MTB;WRB;RMD;CAH;TJX;WELL;PHM;URI;UHS;DRI;GL;J;MHK;POOL;SO;RF;PKG;BLK;MET;TTWO;STZ;PNC;GILD;HRL;BALL;RJF;FITB;EFX;KEY;EW;SYK;COF;BAX;HUM;NI;BA;ETR;LOW;CPRT;SWK;AME;SJM;MAR;ALL;AJG;RL;GD;DTE;UDR;CAT;TFC;EQT;LMT;COO;SRE;BEN;D;O;DOC;RSG;OKE;YUM;PEG;JKHY;HST;JBHT;ABT;MCO;SYY;DUK;EXC;PSA;ADM,
2001-09-28,KMX;DVA;VTR;BIIB;NVR;STE;RMD;LH;MCK;COR;LEN;DHI;FICO;ORLY;BRO;HUM;HSIC;EG;EA;GILD;PPL;WRB;TTWO;DGX;WELL;MHK;POOL;ROL;MO;J;MTB;UNH;PHM;CAH;RL;BALL;AZO;TJX;UHS;CSX;BLK;EFX;STZ;LOW;LMT;PKG;PSA;GL;COO;AME;NVDA;CDNS;WM;L;MET;SWK;JBHT;BAX;ATO;CHD;SRE;HST;NI;SJM;SO;DRI;REGN;RJF;PNC;UDR;CPT;MCO;HRL;EW;GD;BEN;DOC;RF;D;ROST;AJG;SYK;PGR;ESS;ETR;SYY;LUV;EQR;URI;CAT;YUM;BA;REG;ETN;CPRT;O;TFC;KEY;KR;ED,
2001-10-31,KMX;VTR;DVA;NVR;WRB;HUM;HSIC;COR;BRO;EG;ORLY;AZO;LH;STE;J;VTRS;MO;DHI;LEN;LMT;MCK;RMD;BALL;TJX;CPRT;SO;WELL;PGR;DRI;AJG;STZ;MHK;GD;ROST;DGX;GPC;MTB;NOC;WM;ALL;UNH;TSCO;CRL;SWK;LOW;PHM;GL;MCO;FE;GILD;SRE;CAH;AEP;PPL;^VIX;L;YUM;XEL;RF;TFC;BAX;FITB;MET;DTE;DOC;D;PSA;POOL;SJM;CSX;ED;EFX;AON;CHD;ADM;BRK-B;BAC;AME;DUK;ETR;ERIE;UDR;MKC;SYY;RL;CAT;UHS;PG;BDX;O;GWW;NUE;PKG;CHRW;COO;HRL;NI;KEY;TRV;HSY,
2001-11-30,KMX;VTR;DVA;NVR;AZO;BRO;STE;HSIC;CPRT;WRB;YUM;TJX;ROST;ORLY;PGR;RMD;MO;J;SJM;BALL;DHI;TSCO;DRI;COR;GILD;LMT;STZ;EG;GPC;ADSK;L;VTRS;ADM;NVDA;SO;MHK;WELL;LH;EFX;LOW;PKG;MCO;HUM;ROP;LEN;UNH;PHM;BIIB;TTWO;SNPS;HAS;SWK;FICO;^VIX;DOC;ACGL;AJG;BDX;MKC;GL;HRL;GD;CHD;FE;MCK;VLO;AME;NOC;RF;COO;UDR;GWW;HSY;MTB;ED;TFC;D;CSX;OXY;GIS;XEL;ETN;PSA;FITB;PPL;DTE;CAT;AEP;BSX;TYL;OKE;BAC;PCAR;RL;MET;POOL;WM;CAH;DGX;SRE,
2001-12-31,KMX;DVA;VTR;AZO;NVR;HSIC;WRB;CPRT;ORLY;BRO;STE;TSCO;BALL;TJX;DHI;PGR;J;SJM;ADM;LOW;FICO;MHK;ROST;EG;EFX;DRI;COR;GPC;HRL;RMD;LMT;COO;UNH;HUM;FE;SNPS;GIS;YUM;MO;AJG;PCAR;WM;WELL;ACGL;SWK;TYL;GWW;PSA;DOC;HSY;CSX;BIIB;MTB;MKC;BSX;PKG;CHD;DD;GL;ETN;MCK;NVDA;^VIX;RF;UDR;STZ;L;MCO;FCX;LEN;HAS;O;HOLX;GILD;SO;WST;TGT;AME;NUE;SPG;PHM;FITB;ED;ROP;ADSK;UNP;LH;ABT;TFC;POOL;KIM;CPT;ROL;GD;GEN;DTE;CAT;PPG;IP;SRE,
2002-01-31,KMX;DVA;TSCO;AZO;VTR;TYL;ORLY;MHK;CPRT;NVR;ROST;FICO;DHI;BALL;SWK;GPC;HSIC;LOW;GWW;PGR;PCAR;JBHT;BRO;TJX;ADM;MO;NUE;IFF;PKG;WM;NVDA;CSX;ETN;ROK;J;ACGL;HRL;DRI;LEN;MCO;AOS;TGT;RMD;EFX;WRB;YUM;POOL;SNPS;WELL;SJM;RL;GEN;CHD;LIN;SNA;AME;UNP;ROP;CAT;HAS;FCX;COO;STE;PSA;EG;GIS;BDX;STZ;UDR;IP;ADSK;PNR;PPG;MTB;RSG;MKC;DD;LMT;SYK;APD;UNH;WY;HUBB;NKE;LH;FE;O;PH;MAS;GL;REG;ODFL;DOC;DE;SHW;RF;IEX;ARE;SO;HSY,
2002-02-28,KMX;TSCO;NVR;MHK;TPR;AZO;VTR;ROST;BALL;DHI;CPRT;HOLX;WSM;ORLY;DVA;BRO;HSIC;LOW;JBHT;TYL;SWK;GWW;GEN;FICO;IFF;YUM;STZ;CSX;ADSK;LEN;FCX;NVDA;NSC;GPC;NUE;WELL;LIN;TGT;PCAR;DRI;MAS;PSA;AOS;PHM;POOL;NKE;HAS;PGR;TJX;BBY;HRL;CHD;CAT;ETN;ACGL;MTB;RF;J;SNA;UDR;SNPS;KLAC;MCO;NEM;RSG;ROP;FE;MTCH;MO;O;ADM;SPG;WY;LMT;RMD;WRB;BAC;DOC;L;WM;UNP;STLD;LII;RL;MKC;PNR;BAX;IP;TTWO;HSY;SO;HBAN;LH;LHX;IRM;K;REG;FRT;SHW;ODFL,
2002-03-28,KMX;TSCO;VTR;NVR;MHK;WSM;AZO;DHI;BALL;ROST;LOW;FICO;TPR;BRO;GILD;SWK;STZ;TYL;EW;FCX;BBY;HOLX;DVA;KLAC;GPC;GEN;IFF;TTWO;ADSK;JBHT;PSA;NEM;WELL;HSIC;ORLY;PCAR;ACGL;NVDA;LIN;BAC;NUE;LEN;POOL;LMT;GWW;ERIE;DRI;J;CPRT;YUM;UDR;MTCH;BKNG;NSC;PGR;ETN;AME;MTB;MAS;TJX;CAT;LII;RF;MO;CSX;WY;SPG;EBAY;IRM;HRL;EFX;APD;DOC;NKE;BSX;SO;TGT;SNA;REG;DGX;FRT;WRB;MCO;CHD;MKC;ROP;O;WAB;HBAN;URI;AOS;PNR;FE;COR;FITB;COO;PHM;NOC;FAST;IP,
2002-04-30,KMX;TSCO;BKNG;TYL;BBY;NVDA;NVR;HOLX;VTR;WSM;GEN;MHK;AZO;TPR;WDC;KLAC;BALL;URI;ROST;FICO;TTWO;PNR;LRCX;LOW;GILD;STZ;MCHP;FCX;LII;EBAY;WELL;IFF;ADSK;IT;DHI;BSX;LMT;EFX;YUM;BRO;STLD;GWW;ACGL;AOS;AAPL;MTCH;PGR;JBHT;ETN;NSC;NUE;UDR;MCO;PSA;J;DVA;HAS;DRI;PCAR;EW;NEM;ROP;GPC;HRL;DOC;BAC;POOL;EA;LEN;FFIV;SWK;AME;TJX;HUBB;AMAT;ISRG;ERIE;WAB;CSX;FRT;SPG;FI;MKC;O;FDX;ODFL;VLO;LIN;SO;COR;NOC;FAST;CLX;ZBRA;CMI;TGT;CPRT;IRM;REG;MGM,
2002-05-31,KMX;TSCO;NVR;AZO;TYL;HOLX;BALL;TTWO;MHK;VTR;WSM;BRO;AOS;GPN;GILD;ACGL;ROST;TPR;NEM;PNR;YUM;DRI;STZ;FICO;DHI;LMT;PGR;PCG;LOW;J;STLD;WELL;DGX;SO;MCHP;WRB;UDR;MCO;ERIE;EFX;FAST;COR;PSA;SWK;IFF;ODFL;BKNG;ORLY;HSIC;NUE;URI;STE;FRT;BBY;MGM;SJM;PHM;FCX;GWW;LEN;DVA;POOL;BSX;AME;BAC;LH;MTCH;UNH;MKC;K;IT;EA;TJX;LIN;EW;AJG;O;GPC;NSC;CLX;EIX;DOC;SPG;JNJ;NOC;REG;HBAN;LII;GD;CRL;PKG;APD;NVDA;PCAR;HAS;JBHT;WEC;COO;PG;OXY,
2002-06-28,KMX;TSCO;TYL;AZO;HOLX;NVR;WSM;TTWO;BALL;MHK;GILD;ROST;GPN;NEM;STZ;PGR;BRO;DHI;ACGL;VTR;DRI;MCO;PNR;BBY;BSX;YUM;LOW;DGX;LMT;CHD;UNH;AOS;PHM;ORLY;WELL;IFF;JBHT;MCHP;BAC;LEN;NUE;GWW;ERIE;TPR;CRL;HSIC;BKNG;PCG;SO;PSA;FRT;EFX;AMZN;O;UDR;LHX;FCX;DLTR;DOC;SPG;GD;LII;DVA;ALB;FICO;PKG;FFIV;K;AME;MGM;FAST;GPC;COR;DTE;TDY;ODFL;WRB;HBAN;VTRS;REG;STLD;GEN;TJX;PCAR;J;APD;URI;MKC;IDXX;AJG;CAT;LIN;SHW;FE;LH;CPT;MAA;CLX;NOC;WY,
2002-07-31,TSCO;TYL;HOLX;AZO;KMX;MHK;ROST;BRO;WSM;TPR;LMT;JBHT;BALL;PGR;DLTR;DHI;NVR;PNR;MCO;DGX;GILD;ACGL;VTR;STZ;LII;GPN;GD;YUM;UNH;NEM;COR;SPG;NUE;WELL;AOS;FRT;CAG;ERIE;IFF;O;LOW;PSA;NSC;PG;BSX;GWW;CHD;ORLY;STE;LEN;CRL;LHX;EBAY;HBAN;IT;ALB;INTU;DRI;ODFL;DVA;PHM;EFX;UDR;SO;CTSH;GEN;PCAR;HUBB;K;STLD;ROK;NOC;NKE;ARE;AME;LH;HUM;REG;DOC;WST;PPG;PKG;PLD;GPC;FAST;ISRG;BAC;DE;TDY;MAA;RF;TTWO;CLX;BBY;MCHP;POOL;FCX;EXPD;SWK;SJM,
2002-08-30,TSCO;TYL;AZO;BSX;BALL;HOLX;LMT;ACGL;^VIX;STZ;ODFL;VTR;FFIV;LII;PG;ROST;ERIE;MCO;FRT;AOS;CRL;TPR;CTSH;SPG;KMX;TTWO;PSA;WSM;NEM;K;REG;NVR;WELL;HBAN;PNR;DOC;PKG;UDR;JBHT;INTU;UNH;MHK;SHW;SO;DVA;BRO;SJM;ALB;CAG;GILD;WRB;PGR;O;IFF;PLD;VTRS;DLTR;GWW;COR;MNST;BLK;CLX;MAA;WEC;YUM;ARE;HSY;NOC;DECK;IRM;HUM;ECL;DRI;FITB;HUBB;KEY;ED;CHD;DHI;EBAY;POOL;BAC;EIX;MCK;TAP;STLD;RF;ISRG;ZBRA;BF-B;STE;GPC;HRL;MTB;AME;MCHP;KIM;HSIC;GPN;MKC,
2002-09-30,TSCO;AZO;BALL;AOS;HOLX;ACGL;BSX;LMT;NVR;VTR;UNH;MHK;^VIX;LII;ROST;DHI;MCO;STZ;SJM;BRO;FRT;LEN;PG;REG;NOC;SPG;ODFL;HUM;HBAN;ALB;WELL;DOC;UDR;CAG;AME;SO;O;YUM;TPR;DRI;TYL;WSM;MNST;ERIE;COR;SHW;CLX;NEM;STE;CTSH;HSY;PLD;K;HSIC;WRB;DE;MCHP;PGR;TTWO;BAC;INTU;DECK;ARE;IFF;PSA;PNR;RF;GPC;CHD;BLK;ORLY;JBHT;CRL;TAP;DVA;ESS;KEY;MOS;PHM;FDX;KIM;POOL;GILD;TJX;ISRG;HUBB;MTB;FITB;FE;RSG;MKC;ZBRA;WEC;LOW;PKG;EFX;MAA;WFC;LIN;ECL,
2002-10-31,TSCO;BALL;AZO;BSX;WTW;NVR;ODFL;^VIX;HOLX;TYL;LMT;ACGL;AOS;TTWO;NOC;HSIC;BRO;UNH;PG;FRT;GEN;ROST;NEM;MCO;SJM;VTR;LII;CHD;MHK;IFF;YUM;FDX;DOC;MGM;APA;SO;CAG;REG;CTSH;WDC;SPG;TPR;ERIE;LHX;O;WELL;LEN;DE;COR;STE;CRL;HUM;K;MDLZ;JBHT;PLD;TSN;ALB;STZ;POOL;CLX;WRB;INTU;TECH;ROK;UDR;DVA;DRI;AVY;MNST;EA;AMZN;DHI;MOS;OXY;TDY;ZBRA;VTRS;PKG;PNR;ARE;UHS;TAP;KO;MKC;ED;UPS;PSA;HBAN;WSM;JNJ;GD;DECK;EQT;PGR;LIN;ETR;SHW;BLK;MAA,
2002-11-29,TSCO;ODFL;BSX;HOLX;NVR;BALL;ROST;WDC;AZO;WTW;ACGL;TYL;GEN;AMZN;INTU;TPR;LMT;MCO;CHD;LII;CTSH;ZBH;IDXX;TAP;ZBRA;ALB;^VIX;UNH;SO;SJM;HSIC;FRT;WRB;DOC;REG;HUM;NOC;FDX;STE;CLX;MDLZ;PG;SPG;GILD;TTWO;NEM;BRO;CRL;SBUX;WELL;O;SHW;ECL;AVY;AOS;TJX;PGR;LEN;IFF;WSM;LIN;ETR;MHK;COR;CAG;HUBB;STZ;ATO;PCAR;GWW;MMM;DE;ACN;ROL;AME;ED;SYY;ALL;BAC;VTR;ERIE;FE;WFC;NEE;APA;K;UDR;ARE;PLD;DTE;JNJ;PHM;ADM;RF;AEE;BF-B;TDY;DVA;POOL;WEC,
2002-12-31,TSCO;HOLX;WDC;AMZN;BSX;NVR;GEN;ODFL;TPR;BALL;ACGL;CTSH;AZO;WSM;ROST;AOS;BRO;WTW;ALB;WRB;BG;LII;SJM;MHK;INTU;ZBH;TAP;TTWO;PCAR;TYL;DOC;LMT;^VIX;ZBRA;GWW;O;ROK;POOL;PGR;REG;GRMN;ACN;KMX;SHW;FRT;FDX;IDXX;LEN;MCO;FDS;AVY;EBAY;LIN;PHM;HUBB;SNA;SPG;APA;GILD;AME;J;FCX;WELL;DLTR;DVA;RF;EOG;MCHP;CLX;ECL;EXPD;UDR;DHI;MMM;MDLZ;DE;TSN;JBHT;ROL;MGM;UPS;NOC;MTCH;ETR;ALL;SBUX;EA;SO;DRI;VTR;HSIC;UNP;BAC;PLD;IRM;OKE;CAG;CHD;SYK;TT,
2003-01-31,TSCO;CTSH;TTWO;AMZN;TPR;WDC;ODFL;WSM;HOLX;NVR;JBHT;GEN;BSX;GRMN;ACGL;BALL;AOS;ROL;RCL;FCX;PHM;SJM;LII;FICO;ZBRA;ROK;MHK;NTAP;APA;ALB;LEN;FDX;MGM;MCHP;AME;PCAR;ACN;BG;EBAY;SBUX;EXPD;LIN;TYL;KMX;DVN;EOG;ROST;FRT;DHR;FFIV;ECL;ZBH;TAP;SPG;FAST;REG;AZO;DLTR;UNP;GWW;IDXX;CTRA;DHI;PH;POOL;ETN;AVY;MTCH;MMM;SHW;INTU;TT;O;TXT;NSC;LMT;RTX;IFF;DE;UPS;ETR;SNA;YUM;MNST;ITW;EXC;HST;AXP;STE;WTW;HUBB;UNH;KLAC;SYK;RSG;WRB;TMO;MCO;SPGI;IEX,
