Date,Turnover_sum,Cost_sum,adds,drops,kept
2004-01-31,0.13999999999999996,0.00020999999999999995,7,7,43
2004-02-29,0.18000000000000002,0.00027000000000000006,9,9,41
2004-03-31,0.22,0.00033,11,11,39
2004-04-30,0.22000000000000003,0.00033000000000000005,11,11,39
2004-05-31,0.19999999999999996,0.0002999999999999999,10,10,40
2004-06-30,0.24,0.00035999999999999997,12,12,38
2004-07-31,0.15999999999999998,0.00023999999999999998,8,8,42
2004-08-31,0.3400000000000001,0.0005100000000000001,17,17,33
2004-09-30,0.2,0.00030000000000000003,10,10,40
2004-10-31,0.16000000000000003,0.00024000000000000006,8,8,42
2004-11-30,0.26,0.00039000000000000005,13,13,37
2004-12-31,0.19999999999999998,0.0003,10,10,40
2005-01-31,0.20000000000000007,0.0003000000000000001,10,10,40
2005-02-28,0.28,0.00042000000000000007,14,14,36
2005-03-31,0.18,0.00027,9,9,41
2005-04-30,0.19999999999999996,0.0002999999999999999,10,10,40
2005-05-31,0.18,0.00027,9,9,41
2005-06-30,0.20000000000000007,0.0003000000000000001,10,10,40
2005-07-31,0.15999999999999998,0.00023999999999999998,8,8,42
2005-08-31,0.26000000000000006,0.0003900000000000001,13,13,37
2005-09-30,0.12000000000000002,0.00018000000000000004,6,6,44
2005-10-31,0.18000000000000005,0.00027000000000000006,9,9,41
2005-11-30,0.26,0.00039000000000000005,13,13,37
2005-12-31,0.16000000000000003,0.00024000000000000006,8,8,42
2006-01-31,0.13999999999999996,0.00020999999999999995,7,7,43
2006-02-28,0.24,0.00035999999999999997,12,12,38
2006-03-31,0.17999999999999994,0.0002699999999999999,9,9,41
2006-04-30,0.14,0.00021000000000000004,7,7,43
2006-05-31,0.23999999999999996,0.00035999999999999997,12,12,38
2006-06-30,0.27999999999999997,0.00041999999999999996,14,14,36
2006-07-31,0.22,0.00033,11,11,39
2006-08-31,0.2599999999999999,0.00038999999999999983,13,13,37
2006-09-30,0.16,0.00024,8,8,42
2006-10-31,0.24000000000000005,0.0003600000000000001,12,12,38
2006-11-30,0.24000000000000002,0.00036,12,12,38
2006-12-31,0.12,0.00017999999999999998,6,6,44
2007-01-31,0.26,0.00039000000000000005,13,13,37
2007-02-28,0.24000000000000007,0.00036000000000000013,12,12,38
2007-03-31,0.30000000000000004,0.0004500000000000001,15,15,35
2007-04-30,0.2,0.00030000000000000003,10,10,40
2007-05-31,0.15999999999999995,0.00023999999999999992,8,8,42
2007-06-30,0.18000000000000002,0.00027000000000000006,9,9,41
2007-07-31,0.24000000000000002,0.00036,12,12,38
2007-08-31,0.32000000000000006,0.0004800000000000001,16,16,34
2007-09-30,0.22,0.00033,11,11,39
2007-10-31,0.22,0.00033,11,11,39
2007-11-30,0.22000000000000003,0.00033000000000000005,11,11,39
2007-12-31,0.15999999999999995,0.00023999999999999992,8,8,42
2008-01-31,0.24,0.00035999999999999997,12,12,38
2008-02-29,0.24,0.00035999999999999997,12,12,38
2008-03-31,0.30000000000000004,0.0004500000000000001,15,15,35
2008-04-30,0.24,0.00035999999999999997,12,12,38
2008-05-31,0.2,0.00030000000000000003,10,10,40
2008-06-30,0.17999999999999997,0.00026999999999999995,9,9,41
2008-07-31,0.19999999999999996,0.0002999999999999999,10,10,40
2008-08-31,0.26,0.00039000000000000005,13,13,37
2008-09-30,0.26,0.00039000000000000005,13,13,37
2008-10-31,0.48000000000000004,0.00072,24,24,26
2008-11-30,0.30000000000000004,0.0004500000000000001,15,15,35
2008-12-31,0.31999999999999995,0.00047999999999999996,16,16,34
2009-01-31,0.26,0.00039000000000000005,13,13,37
2009-02-28,0.3799999999999999,0.0005699999999999999,19,19,31
2009-03-31,0.33999999999999997,0.0005099999999999999,17,17,33
2009-04-30,0.28,0.00042000000000000007,14,14,36
2009-05-31,0.36,0.00054,18,18,32
2009-06-30,0.28,0.00042000000000000007,14,14,36
2009-07-31,0.32,0.00048,16,16,34
2009-08-31,0.28,0.00042000000000000007,14,14,36
2009-09-30,0.28,0.00042000000000000007,14,14,36
2009-10-31,0.38,0.00057,19,19,31
2009-11-30,0.4,0.0006000000000000001,20,20,30
2009-12-31,0.33999999999999997,0.0005099999999999999,17,17,33
2010-01-31,0.32,0.00048,16,16,34
2010-02-28,0.4,0.0006000000000000001,20,20,30
2010-03-31,0.28,0.00042000000000000007,14,14,36
2010-04-30,0.15999999999999998,0.00023999999999999998,8,8,42
2010-05-31,0.27999999999999997,0.00041999999999999996,14,14,36
2010-06-30,0.33999999999999997,0.0005099999999999999,17,17,33
2010-07-31,0.24,0.00035999999999999997,12,12,38
2010-08-31,0.24,0.00035999999999999997,12,12,38
2010-09-30,0.24,0.00035999999999999997,12,12,38
2010-10-31,0.27999999999999997,0.00041999999999999996,14,14,36
2010-11-30,0.19999999999999996,0.0002999999999999999,10,10,40
2010-12-31,0.21999999999999997,0.00032999999999999994,11,11,39
2011-01-31,0.18,0.00027,9,9,41
2011-02-28,0.15999999999999995,0.00023999999999999992,8,8,42
2011-03-31,0.21999999999999997,0.00032999999999999994,11,11,39
2011-04-30,0.14,0.00021000000000000004,7,7,43
2011-05-31,0.26,0.00039000000000000005,13,13,37
2011-06-30,0.22,0.00033,11,11,39
2011-07-31,0.23999999999999996,0.00035999999999999997,12,12,38
2011-08-31,0.22000000000000008,0.0003300000000000001,11,11,39
2011-09-30,0.23999999999999996,0.00035999999999999997,12,12,38
2011-10-31,0.2400000000000001,0.0003600000000000002,12,12,38
2011-11-30,0.19999999999999996,0.0002999999999999999,10,10,40
2011-12-31,0.22,0.00033,11,11,39
2012-01-31,0.22000000000000003,0.00033000000000000005,11,11,39
2012-02-29,0.19999999999999993,0.0002999999999999999,10,10,40
2012-03-31,0.16,0.00024,8,8,42
2012-04-30,0.11999999999999991,0.00017999999999999988,6,6,44
2012-05-31,0.19999999999999998,0.0003,10,10,40
2012-06-30,0.21999999999999997,0.00032999999999999994,11,11,39
2012-07-31,0.22000000000000003,0.00033000000000000005,11,11,39
2012-08-31,0.21999999999999997,0.00032999999999999994,11,11,39
2012-09-30,0.13999999999999993,0.0002099999999999999,7,7,43
2012-10-31,0.19999999999999996,0.0002999999999999999,10,10,40
2012-11-30,0.24000000000000002,0.00036,12,12,38
2012-12-31,0.18,0.00027,9,9,41
2013-01-31,0.24000000000000002,0.00036,12,12,38
2013-02-28,0.15999999999999992,0.0002399999999999999,8,8,42
2013-03-31,0.19999999999999996,0.0002999999999999999,10,10,40
2013-04-30,0.18,0.00027,9,9,41
2013-05-31,0.28,0.00042000000000000007,14,14,36
2013-06-30,0.17999999999999997,0.00026999999999999995,9,9,41
2013-07-31,0.2599999999999999,0.00038999999999999983,13,13,37
2013-08-31,0.28,0.00042000000000000007,14,14,36
2013-09-30,0.26,0.00039000000000000005,13,13,37
2013-10-31,0.32000000000000006,0.0004800000000000001,16,16,34
2013-11-30,0.26,0.00039000000000000005,13,13,37
2013-12-31,0.2400000000000001,0.0003600000000000002,12,12,38
2014-01-31,0.22000000000000003,0.00033000000000000005,11,11,39
2014-02-28,0.28,0.00042000000000000007,14,14,36
2014-03-31,0.22000000000000003,0.00033000000000000005,11,11,39
2014-04-30,0.18,0.00027,9,9,41
2014-05-31,0.24,0.00035999999999999997,12,12,38
2014-06-30,0.24,0.00035999999999999997,12,12,38
2014-07-31,0.26,0.00039000000000000005,13,13,37
2014-08-31,0.18000000000000005,0.00027000000000000006,9,9,41
2014-09-30,0.26,0.00039000000000000005,13,13,37
2014-10-31,0.26,0.00039000000000000005,13,13,37
2014-11-30,0.22,0.00033,11,11,39
2014-12-31,0.30000000000000004,0.0004500000000000001,15,15,35
2015-01-31,0.2,0.00030000000000000003,10,10,40
2015-02-28,0.26,0.00039000000000000005,13,13,37
2015-03-31,0.22,0.00033,11,11,39
2015-04-30,0.20000000000000007,0.0003000000000000001,10,10,40
2015-05-31,0.33999999999999997,0.0005099999999999999,17,17,33
2015-06-30,0.31999999999999995,0.00047999999999999996,16,16,34
2015-07-31,0.19999999999999998,0.0003,10,10,40
2015-08-31,0.24,0.00035999999999999997,12,12,38
2015-09-30,0.22000000000000003,0.00033000000000000005,11,11,39
2015-10-31,0.2,0.00030000000000000003,10,10,40
2015-11-30,0.28,0.00042000000000000007,14,14,36
2015-12-31,0.22000000000000003,0.00033000000000000005,11,11,39
2016-01-31,0.13999999999999996,0.00020999999999999995,7,7,43
2016-02-29,0.30000000000000004,0.0004500000000000001,15,15,35
2016-03-31,0.3400000000000001,0.0005100000000000001,17,17,33
2016-04-30,0.14000000000000007,0.00021000000000000012,7,7,43
2016-05-31,0.28,0.00042000000000000007,14,14,36
2016-06-30,0.28,0.00042000000000000007,14,14,36
2016-07-31,0.26,0.00039000000000000005,13,13,37
2016-08-31,0.32000000000000006,0.0004800000000000001,16,16,34
2016-09-30,0.19999999999999998,0.0003,10,10,40
2016-10-31,0.23999999999999996,0.00035999999999999997,12,12,38
2016-11-30,0.26,0.00039000000000000005,13,13,37
2016-12-31,0.26,0.00039000000000000005,13,13,37
2017-01-31,0.18,0.00027,9,9,41
2017-02-28,0.3,0.00045,15,15,35
2017-03-31,0.22,0.00033,11,11,39
2017-04-30,0.14,0.00021000000000000004,7,7,43
2017-05-31,0.32000000000000006,0.0004800000000000001,16,16,34
2017-06-30,0.30000000000000004,0.0004500000000000001,15,15,35
2017-07-31,0.24000000000000002,0.00036,12,12,38
2017-08-31,0.3,0.00045,15,15,35
2017-09-30,0.28,0.00042000000000000007,14,14,36
2017-10-31,0.30000000000000004,0.0004500000000000001,15,15,35
2017-11-30,0.19999999999999998,0.0003,10,10,40
2017-12-31,0.24000000000000007,0.00036000000000000013,12,12,38
2018-01-31,0.2799999999999999,0.0004199999999999999,14,14,36
2018-02-28,0.23999999999999996,0.00035999999999999997,12,12,38
2018-03-31,0.30000000000000004,0.0004500000000000001,15,15,35
2018-04-30,0.18000000000000005,0.00027000000000000006,9,9,41
2018-05-31,0.1800000000000001,0.00027000000000000017,9,9,41
2018-06-30,0.16000000000000003,0.00024000000000000006,8,8,42
2018-07-31,0.14000000000000007,0.00021000000000000012,7,7,43
2018-08-31,0.18000000000000005,0.00027000000000000006,9,9,41
2018-09-30,0.10000000000000006,0.0001500000000000001,5,5,45
2018-10-31,0.18,0.00027,9,9,41
2018-11-30,0.18000000000000005,0.00027000000000000006,9,9,41
2018-12-31,0.29999999999999993,0.00044999999999999993,15,15,35
2019-01-31,0.20000000000000004,0.0003000000000000001,10,10,40
2019-02-28,0.21999999999999997,0.00032999999999999994,11,11,39
2019-03-31,0.23999999999999994,0.0003599999999999999,12,12,38
2019-04-30,0.18000000000000005,0.00027000000000000006,9,9,41
2019-05-31,0.26,0.00039000000000000005,13,13,37
2019-06-30,0.24000000000000005,0.0003600000000000001,12,12,38
2019-07-31,0.22000000000000006,0.0003300000000000001,11,11,39
2019-08-31,0.28,0.00042000000000000007,14,14,36
2019-09-30,0.22000000000000003,0.00033000000000000005,11,11,39
2019-10-31,0.19999999999999998,0.0003,10,10,40
2019-11-30,0.21999999999999992,0.0003299999999999999,11,11,39
2019-12-31,0.23999999999999996,0.00035999999999999997,12,12,38
2020-01-31,0.30000000000000004,0.0004500000000000001,15,15,35
2020-02-29,0.3,0.00045,15,15,35
2020-03-31,0.3,0.00045,15,15,35
2020-04-30,0.3,0.00045,15,15,35
2020-05-31,0.15999999999999995,0.00023999999999999992,8,8,42
2020-06-30,0.16000000000000003,0.00024000000000000006,8,8,42
2020-07-31,0.15999999999999995,0.00023999999999999992,8,8,42
2020-08-31,0.20000000000000007,0.0003000000000000001,10,10,40
2020-09-30,0.19999999999999998,0.0003,10,10,40
2020-10-31,0.2,0.00030000000000000003,10,10,40
2020-11-30,0.2799999999999999,0.0004199999999999999,14,14,36
2020-12-31,0.3399999999999999,0.0005099999999999999,17,17,33
2021-01-31,0.24,0.00035999999999999997,12,12,38
2021-02-28,0.18000000000000002,0.00027000000000000006,9,9,41
2021-03-31,0.3400000000000001,0.0005100000000000001,17,17,33
2021-04-30,0.22000000000000003,0.00033000000000000005,11,11,39
2021-05-31,0.19999999999999998,0.0003,10,10,40
2021-06-30,0.21999999999999992,0.0003299999999999999,11,11,39
2021-07-31,0.4799999999999999,0.0007199999999999999,24,24,26
2021-08-31,0.33999999999999997,0.0005099999999999999,17,17,33
2021-09-30,0.16000000000000003,0.00024000000000000006,8,8,42
2021-10-31,0.28,0.00042000000000000007,14,14,36
2021-11-30,0.24,0.00035999999999999997,12,12,38
2021-12-31,0.2799999999999999,0.0004199999999999999,14,14,36
2022-01-31,0.25999999999999995,0.00038999999999999994,13,13,37
2022-02-28,0.26,0.00039000000000000005,13,13,37
2022-03-31,0.30000000000000004,0.0004500000000000001,15,15,35
2022-04-30,0.17999999999999997,0.00026999999999999995,9,9,41
2022-05-31,0.21999999999999997,0.00032999999999999994,11,11,39
2022-06-30,0.23999999999999994,0.0003599999999999999,12,12,38
2022-07-31,0.1400000000000001,0.00021000000000000014,7,7,43
2022-08-31,0.2799999999999999,0.0004199999999999999,14,14,36
2022-09-30,0.23999999999999996,0.00035999999999999997,12,12,38
2022-10-31,0.22000000000000003,0.00033000000000000005,11,11,39
2022-11-30,0.2799999999999999,0.0004199999999999999,14,14,36
2022-12-31,0.10000000000000005,0.00015000000000000007,5,5,45
2023-01-31,0.16000000000000003,0.00024000000000000006,8,8,42
2023-02-28,0.18,0.00027,9,9,41
2023-03-31,0.22000000000000003,0.00033000000000000005,11,11,39
2023-04-30,0.20000000000000007,0.0003000000000000001,10,10,40
2023-05-31,0.33999999999999997,0.0005099999999999999,17,17,33
2023-06-30,0.27999999999999997,0.00041999999999999996,14,14,36
2023-07-31,0.23999999999999996,0.00035999999999999997,12,12,38
2023-08-31,0.34,0.00051,17,17,33
2023-09-30,0.11999999999999994,0.0001799999999999999,6,6,44
2023-10-31,0.19999999999999998,0.0003,10,10,40
2023-11-30,0.31999999999999995,0.00047999999999999996,16,16,34
2023-12-31,0.3399999999999999,0.0005099999999999999,17,17,33
2024-01-31,0.22,0.00033,11,11,39
2024-02-29,0.16000000000000003,0.00024000000000000006,8,8,42
2024-03-31,0.18000000000000005,0.00027000000000000006,9,9,41
2024-04-30,0.18,0.00027,9,9,41
2024-05-31,0.24,0.00035999999999999997,12,12,38
2024-06-30,0.18,0.00027,9,9,41
2024-07-31,0.13999999999999999,0.00020999999999999998,7,7,43
2024-08-31,0.26,0.00039000000000000005,13,13,37
2024-09-30,0.24,0.00035999999999999997,12,12,38
2024-10-31,0.19999999999999996,0.0002999999999999999,10,10,40
2024-11-30,0.27999999999999997,0.00041999999999999996,14,14,36
2024-12-31,0.22000000000000003,0.00033000000000000005,11,11,39
